user,timestamp,number_of_emails_dispatched,number_of_files_interacted,total_logon_attempts,usb_connection_incidents,nighttime_email_events,number_of_night_logons,trait_openness_score,trait_conscientiousness_score,trait_extraversion_score,trait_agreeableness_score,trait_neuroticism_score,weekday_index,is_weekend_day,email_volume_change_1d,logon_variation_1d,logon_rolling_average_7d,logon_to_email_event_ratio,usb_to_logon_ratio,file_to_email_ratio,email_volume_volatility_3d,logon_volatility_3d,predicted_threat_label
user_50684,2022-03-01 04:40:00,21,9,1,2,1,1,8,10,20,8,13,1,0,0.4781016784372916,1.03027852399486,7.818007147184673,0.3612474551450455,0.5549695042374054,1.1458208264625744,0.65463470485118,0.38864236158963006,0
user_51135,2022-03-01 04:52:00,20,7,5,0,2,3,11,8,15,18,7,1,0,6.2718281893772385,2.6234910226156187,7.111969053888453,1.7589546651282952,0.2525394063580316,1.063082012146151,0.35736222883964025,0.4343151685307024,0
user_51057,2022-03-01 06:18:00,18,4,6,2,1,0,5,12,7,11,20,1,0,0.5151098580754866,2.2574283094035077,0.8797066793473742,0.5726050316404491,0.9536773621123683,0.7403974071880303,0.559440495936375,0.6650857365587921,0
user_47945,2022-03-01 06:30:00,23,8,6,0,1,1,6,13,15,15,6,1,0,3.391530919394918,2.2656281026747638,3.4597326758954887,0.78339234361509,0.15733406943353173,0.7318783603513267,0.27370617236228845,0.4273129439976262,1
user_47393,2022-03-01 06:38:00,17,6,10,1,2,1,14,15,11,5,7,1,0,1.318287355479234,0.7024108349151919,16.43454641156768,2.047195847199432,0.7278455349086497,0.5693932552644904,0.41791111963230954,0.10720741488749452,0
user_49381,2022-03-01 06:55:00,18,16,4,1,2,0,19,10,13,20,14,1,0,7.81228185739719,1.1257520792607159,1.8682114808555697,0.4202838097727346,0.8583834153589678,0.869251729873972,0.5247147538359742,0.19197491794240001,0
user_46951,2022-03-01 06:58:00,15,5,1,0,2,0,10,13,13,12,11,1,0,7.1612633291574435,5.658621263119565,1.2091255588307892,1.0132742324502833,0.6004798229508334,0.9230788278129629,0.44239620732424245,0.44375112258788085,0
user_50808,2022-03-01 07:20:00,20,7,3,1,2,0,17,12,19,7,16,1,0,1.105132597913684,2.012950794791276,13.843213435842983,2.061820774361027,0.012913785232628608,1.4897984155640058,0.6022690595765858,0.6952043434425123,0
user_45491,2022-03-01 07:38:00,15,3,5,0,2,3,20,20,13,15,7,1,0,1.4087557730727998,6.998197291013782,8.888258766945702,0.853530599128656,0.6904237667322367,1.2396252621540051,0.9114339082724967,0.4152251182308112,0
user_45754,2022-03-01 07:54:00,19,7,6,1,2,0,5,5,11,5,12,1,0,8.560702333723476,2.2633225858627015,1.1136451109053638,2.1216216463011395,0.8068480287311008,1.4340318079521341,0.7570398795267417,0.1378505922897852,0
user_51835,2022-03-01 08:29:00,23,10,6,0,1,0,5,15,19,9,6,1,0,1.5138669733753303,4.596615416690568,1.8201245491809952,0.6249936616388739,0.48960519973515093,0.18722039555903383,0.31904616192854224,0.2831378986703242,0
user_47400,2022-03-01 08:35:00,22,12,8,0,1,0,9,19,19,19,7,1,0,4.253254589895421,0.7522236096437879,4.009019166175811,0.2816636821578533,0.8532694491785917,0.18381869457979919,0.7334754946870141,0.6223742307007729,0
user_48588,2022-03-01 08:57:00,15,10,4,1,2,0,19,16,7,14,11,1,0,2.77745796786344,0.3584347207718159,21.041993909450674,2.260818712640209,0.06222115124288304,0.6420892955630871,0.2792549362022116,0.7760591479231073,0
user_47133,2022-03-01 09:13:00,20,14,3,1,1,2,10,17,16,8,20,1,0,3.9927581284362486,0.21018562710108785,1.8108375277666435,1.4372662580487456,0.39548679407155285,1.0021063490545243,0.32302382522532336,0.9931480611523018,0
user_51033,2022-03-01 09:41:00,21,10,5,1,2,2,14,9,15,11,6,1,0,9.368933787198964,0.0336977365865052,15.391478764645287,0.8358342318612919,0.5365295250275854,0.5166958013034021,0.6809190340768807,0.6069582454406932,1
user_48571,2022-03-01 09:55:00,22,7,6,1,2,1,10,20,16,20,9,1,0,0.7194205771590557,8.518997900265374,1.511888494912696,0.43636678038678245,0.6191836651237007,0.15072149316357547,0.23535865973461487,0.6249009424234251,0
user_50973,2022-03-01 10:26:00,27,7,7,0,1,0,8,8,16,9,17,1,0,0.6928991582935364,0.5213334034266318,4.049953025388839,2.827787000274828,0.4307118272768642,0.24506178390988773,0.6613353484634734,0.1653420503038408,0
user_50823,2022-03-01 10:41:00,17,8,14,2,1,0,8,16,20,14,19,1,0,3.553854138551375,3.5141203144439555,2.7420647866804657,0.2883972758364996,0.2934730345861491,1.2972659946838276,0.42225881809804405,0.13227874158597017,0
user_45778,2022-03-01 11:07:00,23,10,6,0,1,1,11,8,5,15,12,1,0,1.479913275144216,1.1855691849773748,1.9854156865547197,0.7906980916335893,0.31636137877021686,0.5221461793367279,0.3167609767741243,0.19054678653758572,0
user_51755,2022-03-01 11:21:00,22,8,8,0,2,1,5,10,11,18,20,1,0,4.067247285499734,4.969271713233026,3.036640839107659,1.2023900982526605,0.04487650120174596,0.2098778425804232,0.660461224340589,0.2805577768796481,0
user_50314,2022-03-01 11:27:00,24,6,10,0,1,0,18,13,6,5,18,1,0,1.534497745264364,1.0020491899742683,4.1881985989801915,0.6699961635610587,0.6038457492483624,0.5359843799676944,0.7311583033540272,0.6038521305363694,0
user_49364,2022-03-01 12:02:00,21,19,10,0,1,0,12,5,6,12,8,1,0,2.463207883059925,1.0924425723403854,16.212929836649945,2.401810430830414,0.22740155826924524,0.19496689122210262,0.21871218472242432,0.4545468109428671,0
user_45265,2022-03-01 12:07:00,14,6,7,0,2,0,18,8,12,5,12,1,0,0.2388960599703977,0.02430089329096446,8.479461329240483,2.043850239504596,0.6725637431400023,0.4593475459634927,0.9643448472756508,0.2139535754843513,0
user_50870,2022-03-01 12:12:00,11,8,5,0,0,0,16,7,16,5,19,1,0,19.95768173050899,1.7269786802973808,22.865771615122288,2.657837344247046,0.3450445790866485,1.4237267261432685,0.9280271033062839,0.8671677998417637,0
user_51712,2022-03-01 12:20:00,15,9,6,0,2,2,7,11,9,16,15,1,0,6.121492238704354,7.07362502191271,3.442782975673656,1.4070458157509125,0.2803829114448275,1.0252465656085372,0.3160611375389184,0.5821801552308431,0
user_51150,2022-03-01 12:29:00,16,9,9,0,2,1,17,5,20,7,19,1,0,2.817307099483327,1.529270378358504,7.800150804467302,2.9851318646502594,0.39246873321147047,0.30440752732416076,0.9717697357392552,0.6930405834875749,0
user_51416,2022-03-01 13:43:00,16,7,7,1,0,1,5,15,12,12,20,1,0,6.081577868446172,0.08245352116514135,0.4114992727667989,2.1895917899423467,0.4816334539703352,1.1976334122079573,0.8470560019345765,0.4897641816290689,0
user_51430,2022-03-01 14:05:00,15,14,9,0,1,2,12,20,17,6,9,1,0,4.8949021901953325,0.49811840911509964,1.3418365758915596,1.2334205003308445,0.09413675339736909,1.1954357194566756,0.41999118848852524,0.9937407045150257,0
user_47372,2022-03-01 14:29:00,19,11,5,2,2,0,9,20,13,11,10,1,0,2.3741924171809563,1.5814237909614595,7.716642615543125,1.6921385005340157,0.5166708734032148,1.1227676620610558,0.45459312999872914,0.2369774652205279,0
user_50308,2022-03-01 14:30:00,17,15,8,2,0,1,7,6,18,11,17,1,0,4.587675206969788,4.2512290101423975,11.88457463046753,1.982676635543381,0.4008281924629782,0.24834179046757557,0.2641401585922502,0.8376503822700939,0
user_46965,2022-03-01 14:30:00,12,13,8,1,1,2,18,7,11,15,18,1,0,3.389534433620325,3.046214661285829,5.76809751569505,2.502896012578475,0.7276362913994278,1.2656240559000236,0.49609982343164943,0.3165884683705429,0
user_46260,2022-03-01 14:56:00,16,6,6,0,1,2,9,11,6,20,10,1,0,2.1027771388111907,5.38907968494836,1.9433800422800565,1.0769268156896334,0.37797427923123433,1.1708592730793441,0.5239164453354335,0.6076473851261464,0
user_47892,2022-03-01 15:01:00,19,7,7,0,0,0,9,18,19,19,20,1,0,0.51007248595939,5.107910645201515,0.16284749109813834,1.1835236380578218,0.7518340940386349,1.0762287204274992,0.6016998793661884,0.6988985169913423,0
user_46486,2022-03-01 15:12:00,20,7,7,0,1,1,9,8,14,13,13,1,0,0.42563367316582135,0.3488534269829722,13.110751194578722,2.816717593056347,0.509992640331709,1.048294920140077,0.39832573602727206,0.6692335218921531,1
user_50075,2022-03-01 15:48:00,22,4,8,0,2,1,9,14,9,6,17,1,0,0.9870418443846418,0.2503354407918363,13.579238893392784,2.122493760645421,0.2523857269015442,0.6369295567324165,0.5524628403911637,0.8744490828900923,0
user_49384,2022-03-01 15:55:00,23,11,9,1,3,0,19,18,8,5,13,1,0,2.7828157057552594,0.055097577039670546,6.494286839763852,0.6990911744811231,0.28593881707421115,0.29476476155469306,0.5465421384864597,0.5570475586763595,0
user_48681,2022-03-01 16:38:00,14,10,9,0,2,0,18,8,19,16,18,1,0,4.671288449731188,0.06808753138109681,14.766148054356155,0.38380930050360806,0.15058604197284292,1.4809300700979189,0.23077733531577513,0.28019242479983497,0
user_49980,2022-03-01 16:54:00,18,11,7,0,0,2,19,19,9,16,19,1,0,3.821311504277414,2.0627332697168854,8.305592207796016,2.099366736032394,0.8819919735691488,0.530210039343221,0.20812653680247806,0.3976742504761356,0
user_46229,2022-03-01 17:07:00,19,12,8,0,2,0,5,10,8,14,8,1,0,2.2839208262319115,2.6020899995604885,3.3157655513394326,0.3500559627428167,0.2797121498125326,1.1208377932175657,0.38143661209206886,0.5869088080825215,0
user_46639,2022-03-01 17:12:00,19,7,10,1,2,0,5,18,18,11,11,1,0,9.593264921318708,5.647188565663867,7.812882615560073,1.7444108143083443,0.8839543695312208,0.5416093613919937,0.49623455680960354,0.7931644239084947,0
user_48590,2022-03-01 17:15:00,20,11,8,0,2,0,7,11,5,17,12,1,0,1.983602404383821,1.0694009169536594,6.230429707809343,2.640430691313301,0.9383096768146716,0.8703866309459978,0.7420694021588679,0.512059515217645,0
user_51064,2022-03-01 17:26:00,22,15,5,1,1,1,11,14,16,15,8,1,0,4.501771367796482,0.10501538263824829,21.356595740966366,2.472739927058198,0.16594866148787582,1.031937963764063,0.9818768519154455,0.4947714255131598,0
user_47575,2022-03-01 18:15:00,17,11,4,1,0,1,19,8,7,18,6,1,0,6.630303461000793,0.10591806666270095,5.019003286555768,1.3991249659911766,0.6235862683680584,0.23724688314983208,0.9596606420378113,0.5008494178156702,0
user_46175,2022-03-01 18:22:00,29,11,6,0,0,0,8,13,11,7,18,1,0,1.740360856058899,6.0275105030179414,2.993876697129417,2.925157512354509,0.2040860636900129,1.381669367201231,0.4384786239892078,0.5554441371469396,0
user_46817,2022-03-01 18:27:00,22,8,6,0,2,1,12,20,13,16,15,1,0,0.11446504889262397,1.616777353231074,2.6507407213032166,2.434615183034778,0.02119760329361203,0.169152820152825,0.6044140815514094,0.7022499477048435,0
user_47547,2022-03-01 19:01:00,22,6,1,1,2,2,14,13,19,11,17,1,0,4.285896932873875,3.597276278857789,0.8663863976668047,1.9000596485310624,0.5750280984878952,0.23045081335861148,0.3246445581785564,0.34422183393773653,0
user_51850,2022-03-01 19:15:00,20,11,7,3,1,1,13,9,15,16,15,1,0,5.564487994899773,0.3191213649862294,1.9090535356952194,0.47071359763250475,0.6557191514328645,0.8319280101410872,0.3650585298568144,0.6553641196109496,0
user_50560,2022-03-01 19:16:00,20,13,4,0,4,1,9,18,7,9,10,1,0,5.125168099954552,4.762627244823716,5.4628793689585855,0.5297035398055895,0.865483019097315,1.3241655940336925,0.6223701311764243,0.8358178192807594,0
user_51948,2022-03-01 19:26:00,17,12,4,2,3,1,17,12,15,18,13,1,0,1.2541175855690216,0.8072544951614428,0.5624521381667615,1.72057272360346,0.09377186554104582,0.7838852842487811,0.5441018763695957,0.10082723435269808,0
user_45663,2022-03-01 19:29:00,20,13,8,0,1,1,8,20,12,19,11,1,0,0.3177514673018924,0.10249114419667313,1.3315635356621036,1.2874861535035098,0.8198873126256205,1.4315713727585648,0.3749892746411441,0.5589887297529338,0
user_46322,2022-03-01 19:33:00,17,9,3,0,1,1,12,17,18,7,17,1,0,7.309928695503506,1.9429763381898328,0.470687598819055,1.524348395209861,0.41462377394407435,0.17990309414472477,0.9218914163664309,0.7781738962589021,1
user_45670,2022-03-01 19:36:00,23,8,7,1,0,1,10,18,14,5,19,1,0,2.7641550910674937,0.1632187029584445,5.909241950809803,2.9922849052593707,0.7034899674197284,0.327479382908938,0.6279989943407417,0.47134554564999265,0
user_48812,2022-03-01 19:52:00,22,11,8,1,1,0,18,18,14,16,8,1,0,3.8879439705837706,0.6922534175860292,29.255875626596676,0.8083710462914772,0.48176074654398626,0.746414908037946,0.47734620684617063,0.27132629288324916,0
user_46743,2022-03-01 19:54:00,21,9,10,0,0,1,18,5,7,8,5,1,0,1.2274320562329266,2.6867163973252355,6.379722903420287,1.4852848097355114,0.3372884468106347,0.9567582831890336,0.8536115796822925,0.6906304658125236,0
user_46953,2022-03-01 20:17:00,34,11,4,1,2,1,16,10,13,20,6,1,0,1.2754497495577755,5.718246288881025,1.668222658214002,1.0355894794747615,0.775932021990281,0.8176913528702475,0.33468892990597565,0.1924053253765024,0
user_49682,2022-03-01 20:20:00,14,11,4,1,3,0,12,9,5,16,15,1,0,0.4831699027813344,1.4214860529821134,2.1511355368792464,1.1899924674706528,0.12810237218608678,1.4495438575790642,0.7157499841673876,0.44365098231423905,0
user_47813,2022-03-01 20:55:00,26,10,5,0,0,1,11,13,14,10,20,1,0,2.7282916084409834,0.17561580784180636,1.0338419506265375,1.370274821050454,0.9836763526052745,0.6296526869702045,0.7640985566052112,0.743796883791596,0
user_48749,2022-03-01 21:03:00,18,13,7,1,0,0,20,10,17,8,18,1,0,0.5265789543168995,0.994058127898411,0.0055426364462080055,2.689866511564789,0.7939965741390927,0.694531359251671,0.9073254840232226,0.7069692556265483,0
user_45160,2022-03-01 21:15:00,18,9,7,1,2,0,9,8,12,8,20,1,0,2.4708847836665866,2.7241568292884617,2.6432429154984893,1.9206758144167289,0.2756281434536241,1.2252749157344034,0.2584517527544929,0.5838027469264148,0
user_48971,2022-03-01 21:54:00,24,16,10,0,0,1,6,20,14,15,19,1,0,0.07826264027680166,7.012670188210455,11.284916892422622,0.2799974229752814,0.44170871884941687,1.4043372313939193,0.4921198637756824,0.404084651632753,0
user_48263,2022-03-01 22:31:00,17,6,8,1,2,2,11,19,11,13,13,1,0,1.5725568330727757,3.161547603023127,2.2866648727919903,0.7136630474128222,0.5051017263799972,0.7576035520343125,0.2865184984756101,0.3960613803151992,0
user_47949,2022-03-01 22:48:00,13,14,14,0,2,2,10,19,9,17,20,1,0,2.1831495904029263,3.534028311318226,1.0233429674924195,1.1780664239126217,0.5492296263250988,0.5051930660377448,0.8761202809097846,0.643214725999493,0
user_46369,2022-03-01 23:09:00,18,9,6,0,1,1,12,6,11,11,17,1,0,0.8592668036240745,3.3086622734679123,3.5491598440208074,2.802531748226124,0.08755170909674863,0.18068238372991746,0.7301880296418435,0.7301812735670158,0
user_46501,2022-03-01 23:15:00,20,10,4,0,2,0,20,12,16,15,11,1,0,2.099442510433924,0.4609277227496275,11.126789342816842,1.469000592538555,0.7921616431127029,1.2492967624660112,0.35400990672704524,0.5406451414109309,0
user_51034,2022-03-01 23:45:00,20,13,6,1,3,0,6,19,18,13,16,1,0,0.3496643969165459,1.1002958520250001,1.2707998114698664,1.7234817493359025,0.170926124025561,0.8490806889757807,0.43622708993640025,0.6731432815631487,0
user_45220,2022-03-02 00:27:00,25,9,8,1,1,2,20,20,14,11,17,2,0,5.822974192057719,2.19518559434552,6.0511725532170235,2.5583765400334415,0.9612117383881351,1.4384068415136324,0.5686402992755912,0.5030554145719862,0
user_45353,2022-03-02 01:56:00,19,11,11,0,1,2,11,8,8,18,9,2,0,0.7572315386353663,0.7713726558714498,4.880096253434279,2.4020468293781523,0.09460535202203176,0.37909601666661163,0.48986802890256514,0.7258315694516124,0
user_50762,2022-03-02 02:04:00,14,10,9,0,0,0,7,16,15,5,16,2,0,4.609642487455152,0.06734603687910924,0.38444794166876384,1.3513986970566092,0.869108653256417,0.14977351211999287,0.8181145128844411,0.9423407683112363,0
user_45049,2022-03-02 02:11:00,25,11,5,1,0,0,15,18,16,13,17,2,0,7.135701027318018,0.5581217578210952,1.8501890896531883,1.751759256836506,0.8240592441628729,1.42960477259417,0.5477353252161961,0.5833375441092787,0
user_46814,2022-03-02 02:34:00,15,10,7,2,1,1,19,20,13,19,6,2,0,3.708815143197711,0.5182523118201895,14.631082637813279,1.3990641470572855,0.7160631778097686,0.3201818880701609,0.7572509300984727,0.4962531664924361,0
user_45648,2022-03-02 02:52:00,11,9,10,1,2,1,19,8,8,8,9,2,0,0.7181859366617762,0.9182903280294971,4.255657587242014,2.332528962946602,0.858777049091373,0.39441121603570206,0.4174307697103301,0.7991803992800017,0
user_49431,2022-03-02 02:57:00,21,8,5,0,1,1,16,19,12,14,5,2,0,0.777416584740396,6.561014493503018,8.965743201680509,1.676210901852806,0.06882729748899723,1.1839514205536477,0.5504802424286954,0.9521689474539258,0
user_51358,2022-03-02 03:36:00,17,9,5,0,1,1,13,18,20,15,8,2,0,1.865533872154529,3.9913918607036774,7.561562791948482,1.1345655333959164,0.6257950556054414,0.17386215464547589,0.9114545019915699,0.908905134942711,0
user_47285,2022-03-02 03:47:00,26,9,5,1,2,2,16,17,12,16,11,2,0,1.509468264514398,3.1548565651694394,0.30610183763946086,0.7550164543208837,0.975043292142807,0.5981506651277844,0.592026642899069,0.5887762444594037,0
user_49074,2022-03-02 04:03:00,17,13,3,1,2,0,20,20,11,19,8,2,0,8.521377794760486,0.16987624532968562,9.760854263242777,0.33980547692218066,0.842118725208708,0.804877271343097,0.3861279702798741,0.25605591298734987,0
user_45815,2022-03-02 04:23:00,21,5,9,1,3,0,8,12,19,8,15,2,0,1.2090526189283235,4.772349561131799,4.088873742093529,1.4172393368327088,0.38003452228943224,0.6320167129774911,0.27801653624565026,0.3099424157544097,0
user_45027,2022-03-02 04:25:00,18,14,11,1,1,1,6,5,17,12,7,2,0,2.5970317772344256,0.06610434023906582,15.91685311242083,1.4820662249892644,0.40780729087570666,1.1688927692845625,0.20252493820923645,0.7180320163225017,0
user_48047,2022-03-02 04:26:00,14,17,3,1,1,2,20,11,5,11,19,2,0,4.23702589942072,2.63604100707935,2.2838983075197663,2.8597138788967706,0.4044766745447111,0.5570402611849588,0.28017895524505865,0.9011033709867895,0
user_48647,2022-03-02 04:54:00,15,7,3,0,2,2,16,19,10,12,5,2,0,1.6148513393875334,3.492433705367658,2.11282940742125,2.797508815770358,0.9614587489966433,0.7495412206292951,0.3121704143322096,0.3961520255735296,0
user_47759,2022-03-02 05:04:00,28,8,7,2,2,1,16,10,16,15,9,2,0,6.656778659231966,1.6124477418272336,0.4942249375741602,1.667320720801833,0.35837610430756284,0.7994734841233778,0.8638497176647455,0.911426544402165,0
user_45953,2022-03-02 05:13:00,10,6,9,0,1,0,14,7,10,10,11,2,0,1.8091353188208084,10.049993318798224,5.200625839671446,1.3360189681806443,0.9115233889198886,0.1811459778441937,0.20163371313093528,0.9198464928443217,0
user_50153,2022-03-02 05:25:00,22,10,6,1,1,0,9,8,13,7,7,2,0,0.22878253618387157,0.24154664650094992,3.3516641802820115,1.521177954993008,0.9055457820120346,1.021137385053192,0.3747189346193013,0.5265562461502838,0
user_46171,2022-03-02 06:11:00,13,14,8,0,1,0,12,8,8,12,18,2,0,0.44351242180880157,0.37472017588570267,5.084345227342871,2.587981254682049,0.23838229458185678,0.9179015466363893,0.6029105362243725,0.11288773760541095,0
user_45286,2022-03-02 06:30:00,28,12,15,0,1,1,11,17,10,5,14,2,0,0.9966781054716055,4.66887130105242,1.389002361788124,0.647383457445937,0.2855818592331495,1.039387571203754,0.4387307118145488,0.721925206059796,0
user_48761,2022-03-02 06:31:00,26,9,12,0,0,0,11,11,20,11,8,2,0,1.7148108807777933,1.7132012233891112,5.2937492846799215,0.24018327329713562,0.6968807378494069,0.9272860618012404,0.6594551076680539,0.44438749189092097,0
user_45985,2022-03-02 07:42:00,22,15,3,0,1,3,9,15,10,16,12,2,0,1.5995490711115352,2.883536008234348,1.1254089146514348,1.0154349357029415,0.0779397124337829,1.4731981627978796,0.5264784144660628,0.8058579912207784,0
user_45417,2022-03-02 07:50:00,27,10,5,0,3,2,5,12,10,19,9,2,0,8.428179154393137,0.938917380589728,4.127227568951412,0.1032896029436407,0.4508005710300629,0.6032535070339563,0.6868529895951205,0.6801243593724201,0
user_50381,2022-03-02 07:52:00,26,3,11,2,2,0,20,11,11,10,18,2,0,2.107092487591665,1.5505710147480871,2.7451256290574273,1.8381037577182646,0.1265575059161299,0.7356163905696469,0.4823901289569915,0.283984028055956,0
user_47479,2022-03-02 07:56:00,29,7,5,0,1,1,5,17,17,14,16,2,0,3.3279164379834727,0.12950721165928267,2.595025327680133,0.4160528052952682,0.22935831502173828,1.1870561635887513,0.43977605501058276,0.40026635253808807,0
user_49638,2022-03-02 08:24:00,14,8,5,1,1,1,12,5,6,8,20,2,0,6.274692003147104,2.038046788957924,4.01953245380437,2.293770400582124,0.8053211452290068,0.5104023952017595,0.5563669622733947,0.500182365726828,1
user_49119,2022-03-02 08:28:00,22,11,3,1,2,1,16,8,10,10,12,2,0,0.45725941412462756,0.35206871667926437,1.640397816137869,1.0688967896884298,0.37981383776420286,0.5306012466712278,0.7803775347056203,0.9589020893395073,0
user_49305,2022-03-02 09:13:00,24,9,9,0,2,2,6,9,11,19,6,2,0,4.134414945291716,0.03229908826078754,17.906106028958856,1.7863164968955263,0.7878920347440302,1.3471552356797154,0.821024537636857,0.6223365271044492,0
user_51811,2022-03-02 09:20:00,26,6,8,1,1,2,12,5,14,17,6,2,0,0.9935700220444017,2.1026495493740622,8.298440711571054,1.858922070907941,0.6851645392018327,1.3975823952212871,0.9892197288958038,0.3209534026760595,0
user_48461,2022-03-02 09:47:00,18,11,5,1,2,0,5,5,15,6,19,2,0,0.7343970771322085,0.4415918193901914,4.316207250304962,2.007170267107143,0.47370388643746214,0.7523513073644598,0.48827740177055806,0.14288575330925116,0
user_51157,2022-03-02 09:57:00,20,11,13,0,1,0,16,12,13,14,8,2,0,4.814317787098741,0.9857909891728486,3.659936928964828,0.9146269875211339,0.3397165719893737,0.17353482252742952,0.6332178341785865,0.9951667720388956,0
user_47128,2022-03-02 10:01:00,19,17,7,1,0,0,17,6,15,5,11,2,0,2.3378291679584957,2.0169513993498978,7.224392189394486,0.11092603362750603,0.2955963116393138,0.44160931207685283,0.9043687118255179,0.49149178833153584,0
user_51180,2022-03-02 10:28:00,27,10,8,3,2,0,17,16,10,15,20,2,0,2.9506209196654454,4.276738975747953,9.814870611222755,1.4509377451323278,0.5371160291962231,0.9851941965880024,0.393308343895256,0.9274625292273041,0
user_48256,2022-03-02 10:38:00,19,10,7,1,3,1,6,15,12,14,20,2,0,4.636037533639599,3.1208342366376662,1.4446580271455876,0.7220903710161307,0.2750684619052865,1.3139326911013944,0.33389383085198654,0.47659992505209536,0
user_45452,2022-03-02 10:43:00,29,7,5,1,4,2,19,17,14,19,12,2,0,1.8910231963070463,0.4895636181427763,7.090142708132186,0.7850066936948119,0.8179244121359371,0.5546828613649895,0.43232383433192156,0.7026390989551541,0
