user,timestamp,number_of_emails_dispatched,number_of_files_interacted,total_logon_attempts,usb_connection_incidents,nighttime_email_events,number_of_night_logons,trait_openness_score,trait_conscientiousness_score,trait_extraversion_score,trait_agreeableness_score,trait_neuroticism_score,weekday_index,is_weekend_day,email_volume_change_1d,logon_variation_1d,logon_rolling_average_7d,logon_to_email_event_ratio,usb_to_logon_ratio,file_to_email_ratio,email_volume_volatility_3d,logon_volatility_3d,predicted_threat_label
user_0013,2021-01-04 08:52:00,19,23,14,2,1,0,7,8,15,10,8,0,0,3.4933187448450997,4.605513628974734,3.7614399740920543,0.7,0.13333333333333333,1.15,1.8603999705813834,0.21056494081575616,0
user_0014,2021-02-25 00:41:00,24,17,9,1,3,1,17,8,9,15,17,3,0,6.010025009044203,2.248910588226729,7.167276902518812,0.36,0.1,0.68,0.6163548235196632,1.5363790158244548,0
user_0015,2021-01-06 22:28:00,18,21,8,0,2,2,13,12,17,5,17,2,0,3.3289165328067902,1.6359719206706158,8.16155357316918,0.42105263157894735,0.0,1.105263157894737,1.4241478617295358,1.973154938618096,0
user_0016,2021-04-11 00:20:00,17,17,13,0,1,3,10,5,14,18,8,6,1,0.5852738439030036,1.9189835846013426,9.439051827933657,0.7222222222222222,0.0,0.9444444444444444,0.34543859710204394,0.6971652001276665,0
user_0017,2021-01-13 03:01:00,22,12,6,2,2,1,6,15,18,5,6,2,0,0.011286455674502927,5.675858350116625,9.092001573598122,0.2608695652173913,0.2857142857142857,0.5217391304347826,1.668739655450742,0.17234819146618863,0
user_0018,2021-03-28 10:53:00,14,16,11,1,1,2,11,10,12,18,8,6,1,6.076463677588042,8.820617489053134,1.8718690917669067,0.7333333333333333,0.08333333333333333,1.0666666666666667,0.5337972641736917,1.5874781816182983,0
user_0019,2021-02-18 04:48:00,15,15,11,1,2,2,8,13,8,11,10,3,0,5.995178653245079,8.520934444993724,8.432690406934338,0.6875,0.08333333333333333,0.9375,1.781282267441077,0.06516149292378248,0
user_0020,2021-03-15 23:02:00,16,16,6,1,2,1,15,16,7,15,7,0,0,5.135881747259619,9.5453751820041,4.408231966645237,0.35294117647058826,0.14285714285714285,0.9411764705882353,1.899125760793595,1.804249044938174,0
user_0021,2021-01-30 11:48:00,23,17,7,2,1,0,8,12,19,10,6,5,1,2.6276604936637202,4.6835329029260295,6.928385554026953,0.2916666666666667,0.25,0.7083333333333334,0.6540966868616716,0.07324308100236587,0
user_0022,2021-04-07 06:36:00,11,13,13,0,1,0,12,14,10,16,13,2,0,1.1691163653096992,1.1201302271156133,5.3651687387685225,1.0833333333333333,0.0,1.0833333333333333,0.9243817005438,1.2257016568616887,0
user_0023,2021-02-07 07:24:00,25,20,9,0,3,0,17,5,9,17,6,6,1,5.714081727709022,0.6634198087780707,5.366094084304324,0.34615384615384615,0.0,0.7692307692307693,1.609446150817687,1.068909595447598,0
user_0024,2021-02-26 02:27:00,13,12,11,1,1,2,8,18,10,8,16,4,0,7.408814884548639,0.2227972603866335,2.2297326081372497,0.7857142857142857,0.08333333333333333,0.8571428571428571,0.5905755562921937,1.9077301011072059,0
user_0025,2021-01-05 22:25:00,24,11,8,2,0,0,7,14,11,14,11,1,0,8.869210256575663,3.387967720110112,1.3998089165903633,0.32,0.2222222222222222,0.44,1.5960616586798506,0.24057361410696654,0
user_0026,2021-01-11 09:15:00,15,16,13,1,1,0,17,13,19,14,19,0,0,7.391088839074181,9.250671959867208,8.571647649728405,0.8125,0.07142857142857142,1.0,0.8531505550064056,1.6466684855352676,0
user_0027,2021-02-07 11:48:00,10,13,5,1,2,1,12,10,16,6,6,6,1,6.925038257184898,4.450497444657384,9.721821477355016,0.45454545454545453,0.16666666666666666,1.1818181818181819,0.8371333452600183,0.4843532432590423,0
user_0028,2021-01-06 11:31:00,20,11,9,0,5,2,17,14,14,16,18,2,0,3.418306171759382,9.106724918955084,5.201971533023588,0.42857142857142855,0.0,0.5238095238095238,1.6468654809132501,1.1052010846775346,1
user_0029,2021-03-06 21:14:00,27,22,12,1,1,0,17,14,10,16,19,5,1,9.089474405722752,4.050061298825343,5.135052111203694,0.42857142857142855,0.07692307692307693,0.7857142857142857,1.7364723604296703,1.8670283867886492,0
user_0030,2021-02-17 10:19:00,26,22,13,1,3,3,6,10,16,11,15,2,0,3.1918247032606217,1.4955014767449615,6.7049749617683165,0.48148148148148145,0.07142857142857142,0.8148148148148148,1.024995644423333,1.2548178521591835,0
user_0031,2021-02-19 05:01:00,22,25,6,0,4,0,14,10,16,5,11,4,0,7.064431649571664,3.2095345479316117,8.949930984441291,0.2608695652173913,0.0,1.0869565217391304,0.2818540608766884,1.5799635208914438,0
user_0032,2021-02-21 02:46:00,27,11,18,0,1,0,11,17,18,7,11,6,1,3.097306220979086,3.1825632562058024,3.2198608597052485,0.6428571428571429,0.0,0.39285714285714285,1.4560837530599093,0.6955605536434557,0
user_0033,2021-01-06 07:33:00,28,23,6,1,1,1,19,13,17,9,16,2,0,9.081848254111302,6.370936150405483,8.141363764107435,0.20689655172413793,0.14285714285714285,0.7931034482758621,1.8131882568560458,1.3720387358570483,0
user_0034,2021-01-21 07:48:00,24,17,7,0,4,0,11,6,8,16,13,3,0,2.1208991753141406,5.131663103967934,7.745564415665616,0.28,0.0,0.68,1.8182706601882737,1.6019647744321752,0
user_0035,2021-03-31 06:16:00,17,15,10,1,1,1,11,11,5,13,5,2,0,3.3364393650819055,1.3115530396816955,1.3606815347366765,0.5555555555555556,0.09090909090909091,0.8333333333333334,1.8883500195415792,1.1322827071376458,0
user_0036,2021-01-20 05:24:00,20,10,8,1,0,0,13,6,18,16,18,2,0,9.701449514549395,9.24641815272275,1.3330240135927236,0.38095238095238093,0.1111111111111111,0.47619047619047616,0.12168439125696895,0.9982313325898571,0
user_0037,2021-04-16 21:20:00,26,14,6,1,0,1,6,18,19,18,17,4,0,3.013905643155368,9.475911249728275,2.997042089080092,0.2222222222222222,0.14285714285714285,0.5185185185185185,1.4509398615301672,1.283340300050489,0
user_0038,2021-01-17 08:05:00,23,12,11,1,3,2,12,14,6,9,8,6,1,3.137840693287309,5.856722313902917,1.483750261366715,0.4583333333333333,0.08333333333333333,0.5,0.09923890701339944,0.7862116750457755,0
user_0039,2021-02-15 13:18:00,18,20,10,1,2,0,18,13,7,8,19,0,0,2.773918371211903,1.1619287396712175,7.871286967331862,0.5263157894736842,0.09090909090909091,1.0526315789473684,1.7755229446537741,1.6590822746469092,0
user_0040,2021-03-28 04:35:00,28,15,8,0,3,1,18,7,12,10,13,6,1,0.9740710745926007,6.571219508442555,6.226678123672556,0.27586206896551724,0.0,0.5172413793103449,0.8337693214958066,1.0721150651866804,0
user_0041,2021-02-09 15:19:00,18,17,6,1,2,1,14,18,12,8,9,1,0,0.25378794737413557,5.10383720919457,8.486297310885762,0.3157894736842105,0.14285714285714285,0.8947368421052632,0.1729547219523755,1.5676564499566987,0
user_0042,2021-03-17 14:04:00,19,15,9,0,3,0,7,18,12,17,12,2,0,9.414991186277303,1.5330704882269486,8.21652192218486,0.45,0.0,0.75,1.4616318035746019,1.8620739587313155,0
user_0043,2021-02-18 01:12:00,18,13,11,0,0,2,19,10,19,14,9,3,0,0.5041978389445179,9.984162593025545,2.5427626182080036,0.5789473684210527,0.0,0.6842105263157895,0.08860586630390554,1.686326685218241,0
user_0044,2021-03-15 23:41:00,20,21,12,1,2,1,17,16,12,6,14,0,0,0.44818576768780427,3.17436417691751,9.046831486644848,0.5714285714285714,0.07692307692307693,1.0,1.196134435904094,1.419754824710654,0
user_0045,2021-02-16 10:37:00,30,14,4,1,2,0,16,12,10,12,15,1,0,4.285307299999255,7.400282645171451,7.920408678581397,0.12903225806451613,0.2,0.45161290322580644,1.635959719488882,1.1227325872094274,0
user_0046,2021-03-27 23:34:00,23,17,6,0,0,0,19,15,13,11,15,5,1,0.15538217909658703,8.086281167729231,7.29756079242881,0.25,0.0,0.7083333333333334,1.6191821434797917,0.7191898137151176,0
user_0047,2021-01-23 03:25:00,30,18,6,1,4,1,15,18,7,11,12,5,1,1.9815089231667604,2.75297764705475,1.4381061768706893,0.1935483870967742,0.14285714285714285,0.5806451612903226,0.5510909931600867,1.4260387447624598,0
user_0048,2021-04-29 20:14:00,25,16,12,1,2,3,5,11,11,16,19,3,0,5.631208037963846,5.77261347282099,7.4551406464910634,0.46153846153846156,0.07692307692307693,0.6153846153846154,0.9493802268551463,1.2719980569045068,0
user_0049,2021-03-23 23:17:00,16,25,14,0,1,1,9,15,10,13,17,1,0,1.5944291837626612,7.3155483258967715,9.914861396197717,0.8235294117647058,0.0,1.4705882352941178,0.377317363526102,1.9320233683448251,0
user_0050,2021-02-21 09:41:00,19,21,6,0,3,1,17,15,11,9,16,6,1,9.64615354818974,7.132894551715507,3.005569730328449,0.3,0.0,1.05,0.6944272868457662,0.6685116516013252,0
user_0051,2021-01-07 05:18:00,19,12,12,2,1,3,11,13,8,19,19,3,0,8.88010167169634,8.263525105019372,5.3723253853860875,0.6,0.15384615384615385,0.6,1.4609476761355296,1.5979650007229436,0
user_0052,2021-03-06 13:07:00,22,24,7,1,4,0,8,17,18,19,17,5,1,6.747466073630758,8.247965132558686,5.945654412528612,0.30434782608695654,0.125,1.0434782608695652,1.1275376574997464,1.481458116206075,0
user_0053,2021-02-10 21:44:00,20,17,6,1,3,0,15,15,6,6,12,2,0,7.062269777226653,9.530790645021396,5.941486744538608,0.2857142857142857,0.14285714285714285,0.8095238095238095,1.7892346258579448,0.09954704202200237,0
user_0054,2021-03-24 01:51:00,23,15,11,2,1,0,9,6,8,18,13,2,0,3.064968129742589,7.5853762108625835,3.503579171482541,0.4583333333333333,0.16666666666666666,0.625,1.256889848370809,0.5728621473303066,0
user_0055,2021-02-08 05:07:00,14,14,9,0,0,3,16,17,15,7,5,0,0,2.185459780674229,5.3080694171931775,4.760572827071206,0.6,0.0,0.9333333333333333,1.0987976166045832,0.8842291990235298,0
user_0056,2021-03-28 03:00:00,13,13,14,1,3,0,14,12,14,16,19,6,1,4.019181146852664,6.085176481428628,5.388161404323183,1.0,0.06666666666666667,0.9285714285714286,0.17520556953345623,0.7068802893602437,0
user_0057,2021-04-21 19:56:00,16,13,12,3,4,1,13,10,13,10,14,2,0,4.120824060588246,2.167890756650489,7.891893740929434,0.7058823529411765,0.23076923076923078,0.7647058823529411,1.71925356564038,1.9292065664604547,0
user_0058,2021-02-10 20:46:00,19,20,8,0,0,0,5,13,16,11,17,2,0,9.876468434235008,6.831498243644392,2.2588351398443844,0.4,0.0,1.0,1.9884680715823735,1.790161146246968,0
user_0059,2021-01-31 19:33:00,22,18,16,1,5,1,19,18,13,13,10,6,1,8.425382158320318,5.916408956814609,5.115825711078979,0.6956521739130435,0.058823529411764705,0.782608695652174,1.735244841099843,1.8382426248156047,0
user_0060,2021-03-12 13:20:00,24,18,14,0,2,2,12,14,13,11,6,4,0,3.2854526308773115,2.9865774161520884,3.034292324770018,0.56,0.0,0.72,0.2512716883072985,1.8072837026536466,1
user_0061,2021-01-30 12:29:00,25,10,15,1,5,4,11,8,16,6,10,5,1,6.525970958048313,3.2636798615159055,3.2352086555914346,0.5769230769230769,0.0625,0.38461538461538464,1.7265851694419432,1.5312277013753932,0
user_0062,2021-02-14 11:32:00,24,8,10,1,3,2,8,19,19,16,17,6,1,4.371459197443466,4.421029775252993,8.764909917438596,0.4,0.09090909090909091,0.32,1.073994420980145,0.46699925205197257,0
user_0063,2021-04-19 08:01:00,12,22,16,1,1,1,9,7,16,10,14,0,0,7.530493948859998,5.245990882671862,6.842231648449363,1.2307692307692308,0.058823529411764705,1.6923076923076923,0.8914102972494446,1.5047502355427678,1
user_0064,2021-02-07 02:16:00,27,15,10,0,3,2,17,19,15,6,10,6,1,5.504431654817521,0.9450250504903612,1.6772906086157724,0.35714285714285715,0.0,0.5357142857142857,0.14515536602100676,0.11038718634649314,0
user_0065,2021-04-08 01:21:00,20,16,10,0,2,1,11,9,9,19,11,3,0,7.859020085121415,2.8156249292840876,9.172621064203389,0.47619047619047616,0.0,0.7619047619047619,1.6804450742514276,1.3156660821253485,0
user_0066,2021-01-23 10:42:00,21,19,9,1,2,0,6,12,18,5,8,5,1,2.8985745748485128,1.1381323617844796,1.5634857621955351,0.4090909090909091,0.1,0.8636363636363636,0.730827155350666,1.9286808443211778,0
user_0067,2021-01-10 16:40:00,14,15,11,0,1,1,17,8,14,10,9,6,1,3.0470313727394913,9.2038154982643,9.607645457869726,0.7333333333333333,0.0,1.0,0.7764807577180186,0.6785066132962903,0
user_0068,2021-03-21 04:00:00,22,9,13,1,3,1,13,12,17,15,7,6,1,2.13358250028549,6.570487566272244,7.894623217755597,0.5652173913043478,0.07142857142857142,0.391304347826087,1.9215775528439387,0.3395279245567926,0
user_0069,2021-03-18 19:15:00,26,16,13,1,7,2,16,9,14,9,13,3,0,0.11055127273034371,1.479089402474274,7.852835129813905,0.48148148148148145,0.07142857142857142,0.5925925925925926,1.002512307289048,1.2421223424530206,0
user_0070,2021-03-25 15:52:00,26,15,10,0,7,1,13,9,10,18,15,3,0,5.9724840817296485,0.7028650320521768,7.4022754689427535,0.37037037037037035,0.0,0.5555555555555556,0.38083976404187303,0.46258804272622167,1
user_0071,2021-01-17 22:48:00,14,20,11,1,1,0,12,10,11,7,6,6,1,6.96099152285961,3.1637281176883816,3.302773798873027,0.7333333333333333,0.08333333333333333,1.3333333333333333,0.025775346537400212,1.7030810755845192,0
user_0072,2021-03-20 08:36:00,21,9,10,2,1,0,5,9,9,5,7,5,1,1.7472653019180717,9.409709233523884,3.795167595032606,0.45454545454545453,0.18181818181818182,0.4090909090909091,0.3231204978007223,0.012152281950684518,0
user_0073,2021-02-16 07:08:00,25,14,9,0,3,0,5,13,7,19,8,1,0,1.5183573875744683,9.252096777790374,9.912440555770909,0.34615384615384615,0.0,0.5384615384615384,0.10144584856107564,0.49821719939315234,0
user_0074,2021-01-15 07:58:00,24,12,7,2,3,1,7,5,6,12,18,4,0,7.459703176506352,9.690724480906054,5.324264065756677,0.28,0.25,0.48,0.036021329039575445,0.5804533643162315,0
user_0075,2021-03-16 09:27:00,14,17,11,0,0,2,9,8,5,18,19,1,0,0.129604207132078,0.5614991838862715,3.1620391571600717,0.7333333333333333,0.0,1.1333333333333333,1.148336411387102,0.7145808608875783,0
user_0076,2021-01-25 19:14:00,17,11,12,1,1,1,9,8,15,5,5,0,0,6.766775972833075,3.03802266533462,8.792256261557093,0.6666666666666666,0.07692307692307693,0.6111111111111112,1.0006117543803483,1.5863447137967825,0
user_0077,2021-03-20 05:53:00,18,21,7,1,1,0,6,14,14,13,16,5,1,0.3189682043246622,6.475609630813443,9.65003110045302,0.3684210526315789,0.125,1.105263157894737,1.7486644403847598,1.1478427428030231,0
user_0078,2021-04-25 11:52:00,18,14,9,1,0,0,15,17,16,18,11,6,1,7.593803394624113,9.077970670889092,6.551111389451473,0.47368421052631576,0.1,0.7368421052631579,0.9752898071068279,0.37350967410402225,0
user_0079,2021-01-15 12:01:00,19,8,14,3,1,3,7,7,8,17,10,4,0,2.636773538098669,4.65038839077949,9.153316892230025,0.7,0.2,0.4,0.41964879298877267,1.2268989649924107,1
user_0080,2021-04-05 21:38:00,16,23,6,0,2,1,17,19,10,11,15,0,0,4.404630823982575,6.530361643553454,3.558766539173546,0.35294117647058826,0.0,1.3529411764705883,0.6530705233988676,0.46209824001456057,0
user_0081,2021-04-24 16:15:00,22,17,13,2,2,0,13,17,15,15,15,5,1,0.26698564633166333,4.584346316902042,1.1044852858656853,0.5652173913043478,0.14285714285714285,0.7391304347826086,0.14079872196006038,1.5815350455690922,0
user_0082,2021-04-12 00:16:00,22,13,10,2,2,0,7,8,18,17,13,0,0,2.595520654611845,5.011297130276495,8.183223178582663,0.43478260869565216,0.18181818181818182,0.5652173913043478,0.32698995202051484,1.8896406209851337,0
user_0083,2021-04-22 20:19:00,26,9,10,0,3,1,17,17,6,17,5,3,0,1.5997501092494737,2.255279729712073,6.494686129614891,0.37037037037037035,0.0,0.3333333333333333,0.7601559438662402,1.005793753027848,0
user_0084,2021-03-05 14:21:00,23,14,5,0,2,0,6,18,9,9,5,4,0,9.108263534133558,3.0474248815687255,1.7901176608079583,0.20833333333333334,0.0,0.5833333333333334,0.42818305146419755,1.1173837053215532,0
user_0085,2021-03-08 20:31:00,16,14,11,1,1,1,11,11,7,17,16,0,0,4.589194646792043,3.822919255442434,2.030834109059806,0.6470588235294118,0.08333333333333333,0.8235294117647058,0.21601048090965436,1.3564737636391333,0
user_0086,2021-01-07 21:04:00,21,17,7,2,1,1,18,12,9,18,11,3,0,1.591421735395857,8.478896808922729,7.926432767548656,0.3181818181818182,0.25,0.7727272727272727,0.3057871453152925,0.262773776231358,0
user_0087,2021-03-27 14:05:00,23,16,8,1,0,1,11,5,17,9,14,5,1,7.55627993164662,8.523742877567978,5.751309814996118,0.3333333333333333,0.1111111111111111,0.6666666666666666,1.861325194979162,0.650287122368475,0
user_0088,2021-02-01 19:22:00,20,16,12,2,2,0,6,11,8,10,18,0,0,5.5183262891935865,7.974692952365072,8.218342017751707,0.5714285714285714,0.15384615384615385,0.7619047619047619,1.9699219268440957,1.5046794010249316,0
user_0089,2021-01-16 21:51:00,22,9,5,0,3,0,13,9,12,15,11,5,1,1.6555536063482146,3.3012057415327813,1.91042355138412,0.21739130434782608,0.0,0.391304347826087,1.5052027473419303,1.83392551469202,0
user_0090,2021-03-12 18:01:00,18,15,9,1,1,0,5,19,7,9,19,4,0,6.703907985555439,0.34849121256183335,5.460975854953752,0.47368421052631576,0.1,0.7894736842105263,0.6651249579262704,1.7915986562550403,0
user_0091,2021-01-25 13:13:00,16,17,12,0,2,2,15,10,18,17,16,0,0,4.763956798781174,2.840331042366362,8.188047241468084,0.7058823529411765,0.0,1.0,1.0296826311894864,1.438222045412995,1
user_0092,2021-02-24 01:20:00,22,8,13,1,1,1,15,6,18,10,12,2,0,5.780399893415159,1.6935203662874987,6.163463847290541,0.5652173913043478,0.07142857142857142,0.34782608695652173,0.837711923107747,0.6788853180076353,0
user_0093,2021-04-10 08:19:00,13,15,4,0,1,0,13,9,11,10,10,5,1,7.15022968510059,8.919765441197933,5.605019258032105,0.2857142857142857,0.0,1.0714285714285714,0.17037456517995841,1.5388130931172566,1
user_0094,2021-03-07 17:03:00,20,12,11,1,3,3,8,18,9,9,8,6,1,3.374256722305522,4.771562687596658,5.777907082157397,0.5238095238095238,0.08333333333333333,0.5714285714285714,1.2641395927345214,1.3130794797159944,0
user_0095,2021-01-21 17:05:00,28,12,10,2,1,0,6,10,16,16,9,3,0,8.806376372930284,0.9461038303995872,9.026075161185416,0.3448275862068966,0.18181818181818182,0.41379310344827586,1.1545335182208958,1.3714917339648272,1
user_0096,2021-04-23 09:12:00,13,16,8,0,2,0,7,19,7,12,19,4,0,0.9088171307325676,9.197322684837651,3.560275762898164,0.5714285714285714,0.0,1.1428571428571428,0.13988691244683737,1.323832543558242,0
user_0097,2021-03-25 16:54:00,26,12,14,3,5,0,5,9,19,11,12,3,0,3.1055837153738306,3.4924359451998486,1.84951343611301,0.5185185185185185,0.2,0.4444444444444444,0.3335713215411624,0.05646664557698755,0
user_0098,2021-03-18 17:38:00,22,17,10,0,1,0,13,11,8,18,9,3,0,9.790321004274858,1.7641354404293152,9.45611257340643,0.43478260869565216,0.0,0.7391304347826086,1.381312906860008,1.198056972891198,0
user_0099,2021-02-15 08:40:00,16,20,12,0,0,0,18,12,11,5,16,0,0,4.326056022945352,9.35029003754164,9.274439092082172,0.7058823529411765,0.0,1.1764705882352942,1.4992991267913314,1.954980829081616,0
user_0100,2021-04-25 07:05:00,26,16,18,2,3,1,9,19,13,16,12,6,1,2.9028734891255494,2.3317190775248053,7.3251547819095135,0.6666666666666666,0.10526315789473684,0.5925925925925926,0.37727443135204375,0.1661514182967836,0
user_0101,2021-02-11 05:27:00,17,17,9,1,2,1,16,15,15,5,13,3,0,1.8169372803548556,9.173336754763342,2.218815761293753,0.5,0.1,0.9444444444444444,1.5797897259915628,1.3708441104615545,0
user_0102,2021-01-21 10:21:00,13,13,15,0,0,2,10,16,17,15,14,3,0,2.945893550988451,3.3131241972036074,9.9715178820008,1.0714285714285714,0.0,0.9285714285714286,1.8121425552520063,0.04057046778823592,0
user_0103,2021-04-02 12:59:00,15,11,12,1,2,1,15,11,8,5,19,4,0,3.1017106839249644,6.299489046992287,1.27153556724793,0.75,0.07692307692307693,0.6875,0.9497628990126814,1.539983425676504,0
user_0104,2021-03-16 02:38:00,22,16,7,0,1,0,18,15,13,9,17,1,0,2.3282810156774394,3.866284723189973,4.653642091456911,0.30434782608695654,0.0,0.6956521739130435,0.4015898908710829,1.697182699912401,1
user_0105,2021-02-27 10:19:00,15,7,12,3,1,1,9,12,8,6,11,5,1,2.894249595256908,1.3992290893543924,8.896366568893221,0.75,0.23076923076923078,0.4375,0.049251390249640536,1.295629029369536,0
user_0106,2021-02-10 14:50:00,16,16,12,0,1,2,17,12,17,11,11,2,0,4.346476755062623,2.0722916923790646,3.195481323198733,0.7058823529411765,0.0,0.9411764705882353,1.1897486225010194,1.6683455216301852,0
user_0107,2021-02-04 03:49:00,15,17,11,0,1,0,7,15,11,12,12,3,0,6.422960525863649,4.491469188272744,8.088769929365231,0.6875,0.0,1.0625,1.0568745766167884,1.0903643872014093,0
user_0108,2021-01-28 06:59:00,22,16,9,2,3,0,14,10,13,15,13,3,0,2.4340179377082216,8.968497431813962,3.8253803053091455,0.391304347826087,0.2,0.6956521739130435,1.4445012273521056,0.9975309574247095,1
user_0109,2021-02-23 09:07:00,17,7,7,2,3,3,8,16,5,7,15,1,0,7.413841552691725,1.1957005815115163,4.0199359143548214,0.3888888888888889,0.25,0.3888888888888889,0.9092249441874174,1.0159498353731404,0
user_0110,2021-04-13 01:17:00,18,8,15,1,1,2,10,7,11,11,18,1,0,3.388587681967156,7.50399636439921,3.8039292039540316,0.7894736842105263,0.0625,0.42105263157894735,1.2446817885924493,0.6808322767625956,0
user_0111,2021-02-08 07:13:00,18,21,10,0,1,0,12,18,7,16,7,0,0,1.9653209800887639,1.1515096955880633,4.698268084754485,0.5263157894736842,0.0,1.105263157894737,1.2237391563386677,0.11493241062670956,0
user_0112,2021-04-04 08:05:00,22,13,10,0,1,1,11,6,5,15,19,6,1,2.611439864843196,3.642860300369828,7.409987145242875,0.43478260869565216,0.0,0.5652173913043478,1.9338220793835592,0.6383191709318188,1
user_0113,2021-04-07 01:46:00,32,15,9,0,2,2,8,7,11,16,15,2,0,7.081377350983777,5.696389984280916,3.0083574803345763,0.2727272727272727,0.0,0.45454545454545453,0.6123265768787383,1.7657172060813924,0
user_0114,2021-02-16 15:54:00,21,18,8,0,2,1,6,12,19,10,17,1,0,6.157457668232746,8.81364296809011,2.300349720290781,0.36363636363636365,0.0,0.8181818181818182,1.799463356070039,1.561913427657406,0
user_0115,2021-03-01 10:50:00,24,9,13,0,1,2,13,9,10,6,18,0,0,6.974806585426982,5.0165380581201315,1.1252321609531535,0.52,0.0,0.36,0.37539852214226865,0.11035122921751395,1
user_0116,2021-03-23 17:04:00,21,18,11,1,2,1,18,13,8,14,16,1,0,4.389240280867758,6.9871189238897005,2.0851224450317947,0.5,0.08333333333333333,0.8181818181818182,1.1802454493681591,1.016686623492806,0
user_0117,2021-02-09 19:41:00,15,19,13,0,1,0,14,19,10,8,10,1,0,4.820100001249063,3.5676578628482494,8.313949685068398,0.8125,0.0,1.1875,0.5339134408502546,1.3256862542297896,0
user_0118,2021-02-03 06:25:00,18,16,9,1,0,0,14,8,14,15,5,2,0,3.639669686345006,5.936136234120919,4.45157348911513,0.47368421052631576,0.1,0.8421052631578947,1.5631917109699431,1.531657873380008,0
user_0119,2021-04-19 06:38:00,29,9,11,2,1,0,16,5,15,16,5,0,0,1.7108866880341767,6.4372440523461325,8.401874747884364,0.36666666666666664,0.16666666666666666,0.3,1.2255417594484599,1.2083483090153067,0
user_0120,2021-02-22 22:39:00,18,16,10,0,0,1,15,5,18,13,15,0,0,7.900482266513683,3.7921622908855293,4.793780531281516,0.5263157894736842,0.0,0.8421052631578947,1.0461148390632427,0.6416618407566914,0
user_0121,2021-02-09 21:23:00,17,16,7,2,2,0,7,16,8,6,5,1,0,3.5401452668017552,7.113060742050001,9.94003631373005,0.3888888888888889,0.25,0.8888888888888888,1.8756710881038392,1.9392468959972304,0
