user,timestamp,number_of_emails_dispatched,number_of_files_interacted,total_logon_attempts,usb_connection_incidents,nighttime_email_events,number_of_night_logons,trait_openness_score,trait_conscientiousness_score,trait_extraversion_score,trait_agreeableness_score,trait_neuroticism_score,weekday_index,is_weekend_day,email_volume_change_1d,logon_variation_1d,logon_rolling_average_7d,logon_to_email_event_ratio,usb_to_logon_ratio,file_to_email_ratio,email_volume_volatility_3d,logon_volatility_3d,predicted_threat_label
user_5020,2021-03-01 05:27:00,22,12,3,1,4,0,18,9,16,16,20,0,0,9.437485553073916,4.558880663761678,8.005691091922674,0.13636363636363635,0.3333333333333333,0.5454545454545454,0.32082429397428336,0.7511308779659291,0
user_5021,2021-03-01 05:42:00,21,11,4,0,1,0,19,9,13,15,17,0,0,7.136406384012443,4.24446196918396,1.9659265603022706,0.19047619047619047,0.0,0.5238095238095238,0.40521875098978744,0.7317122671393824,0
user_5022,2021-03-01 05:57:00,15,13,4,1,3,0,14,13,19,8,18,0,0,8.542421984719715,2.3818211287057816,5.825878447502078,0.26666666666666666,0.25,0.8666666666666667,0.6482034411009847,0.2743649296065356,0
user_5023,2021-03-01 06:12:00,17,11,6,1,1,0,16,6,15,5,13,0,0,7.96925294606668,5.301807987920614,3.730675469604318,0.35294117647058826,0.16666666666666666,0.6470588235294118,0.7415737936442551,0.1112446968506619,0
user_5024,2021-03-01 06:27:00,20,14,8,2,3,1,19,8,10,9,10,0,0,4.179103657791952,4.420131103306347,8.477959106411753,0.4,0.25,0.7,0.6036536817726715,0.48400806667706264,0
user_5025,2021-03-01 06:42:00,28,11,9,1,0,1,5,6,15,15,6,0,0,6.673089660377617,4.27956409970284,1.5698341732915284,0.32142857142857145,0.1111111111111111,0.39285714285714285,0.35717833267611987,0.8962494654716626,0
user_5026,2021-03-01 06:57:00,16,6,8,1,1,2,11,20,8,19,20,0,0,6.114605532964883,7.628801418743825,10.913722483164614,0.5,0.125,0.375,0.846726553113344,0.4693367790613584,0
user_5027,2021-03-01 07:12:00,22,16,5,2,5,0,9,20,5,19,11,0,0,2.2771993960514267,4.864649932517797,5.709563356231108,0.22727272727272727,0.4,0.7272727272727273,0.34705365717759373,0.3945991721895107,0
user_5028,2021-03-01 07:27:00,18,11,6,1,0,2,15,16,19,5,19,0,0,8.572578419651853,4.468461535331024,9.576332072961385,0.3333333333333333,0.16666666666666666,0.6111111111111112,0.8274227846923279,0.319791593884904,0
user_5029,2021-03-01 07:42:00,21,7,3,1,1,2,6,11,17,13,5,0,0,7.700086445484871,2.6292896866650417,2.449353456989551,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.474363341214981,0.8146788085130285,0
user_5030,2021-03-01 07:57:00,19,14,6,0,2,0,8,10,13,6,6,0,0,3.4215715570164007,3.021754507828656,9.143189446915537,0.3157894736842105,0.0,0.7368421052631579,0.1769772666524666,0.5288920168070365,1
user_5031,2021-03-01 08:12:00,19,6,12,0,1,1,13,12,8,11,5,0,0,5.553097714619865,5.400162603679722,7.811281597984971,0.631578947368421,0.0,0.3157894736842105,0.30935470260687103,0.7891549410237224,0
user_5032,2021-03-01 08:27:00,22,10,5,1,1,0,7,6,8,12,7,0,0,6.712834423914174,5.188251896314406,1.853621059347635,0.22727272727272727,0.2,0.45454545454545453,0.2023092569254609,0.988504144107706,0
user_5033,2021-03-01 08:42:00,16,11,7,1,4,0,15,10,5,6,13,0,0,2.3781006808724703,1.1294602028107092,2.9739699804407898,0.4375,0.14285714285714285,0.6875,0.8755128697545361,0.9772932302787443,0
user_5034,2021-03-01 08:57:00,24,17,5,0,3,0,14,19,6,19,10,0,0,6.082214629271823,6.991257830211003,4.855119711318914,0.20833333333333334,0.0,0.7083333333333334,0.5533868994220589,0.3446631258855913,0
user_5035,2021-03-01 09:12:00,24,10,5,1,1,1,15,18,8,12,18,0,0,7.421475273753777,3.895491887090614,5.292636543721946,0.20833333333333334,0.2,0.4166666666666667,0.6472275068028503,0.8577271809538476,1
user_5036,2021-03-01 09:27:00,18,14,7,3,3,1,19,10,12,18,9,0,0,2.679556102563828,6.5324206173715265,4.678767175768865,0.3888888888888889,0.42857142857142855,0.7777777777777778,0.2320432503451104,0.8839709853295412,0
user_5037,2021-03-01 09:42:00,18,5,8,1,3,2,17,14,7,18,10,0,0,1.9888761681981646,2.0219358080981644,2.0002301126103292,0.4444444444444444,0.125,0.2777777777777778,0.6973821628695193,0.8149507596241049,0
user_5038,2021-03-01 09:57:00,25,10,5,0,3,0,17,14,20,15,18,0,0,7.21032969872879,6.602073634733341,7.630446945252383,0.2,0.0,0.4,0.25130724936102267,0.11123785086614423,0
user_5039,2021-03-01 10:12:00,21,12,3,1,3,2,15,8,6,5,14,0,0,1.859598901458226,2.9928485535127254,1.6201172874718006,0.14285714285714285,0.3333333333333333,0.5714285714285714,0.22188127518389417,0.8840531702966762,0
user_5040,2021-03-01 10:27:00,22,12,7,1,1,0,9,5,7,19,15,0,0,9.580989154938916,6.274288555259063,4.040520864468293,0.3181818181818182,0.14285714285714285,0.5454545454545454,0.7606880376898117,0.12742130278147928,0
user_5041,2021-03-01 10:42:00,14,8,7,0,1,1,10,20,11,9,6,0,0,4.600627293511357,3.811751268422454,2.6934591015583687,0.5,0.0,0.5714285714285714,0.4332058277445645,0.3209289867174622,0
user_5042,2021-03-01 10:57:00,13,9,4,3,4,0,11,19,6,15,15,0,0,1.2852741217379715,6.121168932089523,10.681245340743505,0.3076923076923077,0.75,0.6923076923076923,0.7236893724432382,0.7104646193633095,0
user_5043,2021-03-01 11:12:00,21,7,6,1,0,1,7,16,18,19,13,0,0,3.8957699529137932,3.9633273019228814,10.062383204573873,0.2857142857142857,0.16666666666666666,0.3333333333333333,0.5174843883931712,0.8127022023547836,0
user_5044,2021-03-01 11:27:00,24,15,7,1,2,2,20,11,15,8,8,0,0,0.3616745319090222,2.5463111761123054,8.91613173816966,0.2916666666666667,0.14285714285714285,0.625,0.15532513322566344,0.11231599545288377,0
user_5045,2021-03-01 11:42:00,25,10,7,0,1,0,9,15,15,20,12,0,0,3.550496218245884,3.9934523367112194,9.83425581171709,0.28,0.0,0.4,0.1540248508007058,0.8002836801122593,0
user_5046,2021-03-01 11:57:00,28,12,5,0,2,1,18,17,9,5,10,0,0,5.444403937205899,4.55700430332944,0.6631633785387117,0.17857142857142858,0.0,0.42857142857142855,0.7294783029266843,0.3096913284440283,0
user_5047,2021-03-01 12:12:00,25,18,11,0,1,1,15,9,20,18,13,0,0,4.693212618644609,0.4346657966252272,3.9171092110030705,0.44,0.0,0.72,0.231763401546203,0.33017227067789745,0
user_5048,2021-03-01 12:27:00,21,9,5,1,1,1,7,5,13,19,13,0,0,8.196428252131975,5.194429697086953,8.402257384291378,0.23809523809523808,0.2,0.42857142857142855,0.9539889577681222,0.8992780183899367,0
user_5049,2021-03-01 12:42:00,29,11,6,1,0,2,10,13,15,9,14,0,0,0.2648352317585053,1.2839836701344116,3.797424778514061,0.20689655172413793,0.16666666666666666,0.3793103448275862,0.32651899908790677,0.8156974205217598,0
user_5050,2021-03-01 12:57:00,22,11,6,2,1,0,15,6,5,7,5,0,0,6.767420006864953,2.3912264532156424,3.124177571458793,0.2727272727272727,0.3333333333333333,0.5,0.4293369446229848,0.39541953191652335,0
user_5051,2021-03-01 13:12:00,18,12,7,1,1,0,13,12,11,20,20,0,0,9.971905051603468,2.5643167602602985,7.034583655068383,0.3888888888888889,0.14285714285714285,0.6666666666666666,0.7684558740422812,0.3377078503953469,0
user_5052,2021-03-01 13:27:00,21,14,5,1,2,0,10,13,18,12,10,0,0,6.433073714859533,1.933010340601356,2.115230581861381,0.23809523809523808,0.2,0.6666666666666666,0.8925166558735647,0.3282113793311191,0
user_5053,2021-03-01 13:42:00,17,7,7,0,4,0,15,6,11,9,16,0,0,8.115087617743908,2.456638745949379,11.514439928599828,0.4117647058823529,0.0,0.4117647058823529,0.7309024296734367,0.5118955261541577,0
user_5054,2021-03-01 13:57:00,18,9,4,0,4,0,14,20,9,13,15,0,0,8.211928269259365,2.762364255182669,2.2926967394109057,0.2222222222222222,0.0,0.5,0.4172342480237351,0.686491470360947,0
user_5055,2021-03-01 14:12:00,16,7,7,0,3,1,5,12,8,17,12,0,0,2.839778561894902,5.839978154269782,0.9722139497470776,0.4375,0.0,0.4375,0.8883175170168042,0.42560641099793817,0
user_5056,2021-03-01 14:27:00,17,12,8,0,0,0,11,12,12,7,18,0,0,5.657219785116564,3.6711126537950753,10.965971675114941,0.47058823529411764,0.0,0.7058823529411765,0.98260122268526,0.744104673842642,0
user_5057,2021-03-01 14:42:00,24,9,4,1,1,1,9,13,5,13,18,0,0,0.6997300724252009,4.496103156676528,4.377108715249026,0.16666666666666666,0.25,0.375,0.34876850248657176,0.10944732414729855,0
user_5058,2021-03-01 14:57:00,19,16,7,0,1,0,6,6,20,6,20,0,0,3.5791518823371185,2.072277824684977,4.018970843394703,0.3684210526315789,0.0,0.8421052631578947,0.7159112667239543,0.8061217145065285,0
user_5059,2021-03-01 15:12:00,21,5,3,2,1,0,6,6,12,20,8,0,0,0.17990227941445713,5.4566739987483235,9.936078637170773,0.14285714285714285,0.6666666666666666,0.23809523809523808,0.9278967207755834,0.7634586600873475,0
user_5060,2021-03-01 15:27:00,16,7,7,1,1,1,6,17,5,11,18,0,0,5.188775330529747,6.536453399617189,10.438578360823188,0.4375,0.14285714285714285,0.4375,0.13583214495202384,0.6693286851487821,0
user_5061,2021-03-01 15:42:00,26,10,8,1,2,0,10,19,19,20,6,0,0,3.7506326222602966,3.960389266381359,4.708856031510384,0.3076923076923077,0.125,0.38461538461538464,0.4727746738072688,0.6924708644149702,0
user_5062,2021-03-01 15:57:00,12,16,12,0,1,2,13,17,9,12,15,0,0,1.021991107447186,5.755449490834036,11.85661085152178,1.0,0.0,1.3333333333333333,0.857512559599083,0.1406415338169491,0
user_5063,2021-03-01 16:12:00,14,7,9,1,3,1,5,10,19,7,11,0,0,6.969550625281379,4.250544226420293,3.6209970421115547,0.6428571428571429,0.1111111111111111,0.5,0.5487559602228939,0.4086215765671829,0
user_5064,2021-03-01 16:27:00,18,8,10,2,2,1,13,14,12,11,7,0,0,6.345152018660437,4.354853417701613,7.013676936078582,0.5555555555555556,0.2,0.4444444444444444,0.18557083716428774,0.40665208450320955,0
user_5065,2021-03-01 16:42:00,17,13,10,1,3,0,6,11,17,10,11,0,0,6.633887466617274,0.6514110449991669,6.140945738565816,0.5882352941176471,0.1,0.7647058823529411,0.6411632596985875,0.5777650446417607,0
user_5066,2021-03-01 16:57:00,17,6,4,1,1,1,14,10,10,8,11,0,0,5.889449830756542,7.869120022823191,7.369427953384319,0.23529411764705882,0.25,0.35294117647058826,0.8756708278863558,0.5231517722548106,0
user_5067,2021-03-01 17:12:00,22,15,5,0,2,1,11,19,16,8,17,0,0,1.027377663666344,6.142906033432993,11.120317414508996,0.22727272727272727,0.0,0.6818181818181818,0.613817535619825,0.653633187369181,0
user_5068,2021-03-01 17:27:00,9,12,6,0,3,1,18,7,8,20,16,0,0,6.163374018566424,0.5692044932338959,6.420538066133199,0.6666666666666666,0.0,1.3333333333333333,0.5241228210247904,0.13764850565576112,0
user_5069,2021-03-01 17:42:00,19,12,4,0,2,0,15,16,6,20,8,0,0,8.79850499416319,2.701155430279959,4.907176767805188,0.21052631578947367,0.0,0.631578947368421,0.2697490912369477,0.46975900678049265,0
user_5070,2021-03-01 17:57:00,27,10,4,1,2,0,7,12,11,17,19,0,0,8.275760701541056,5.601709958344502,0.6669415673762578,0.14814814814814814,0.25,0.37037037037037035,0.30618517506848547,0.8341097273572611,0
user_5071,2021-03-01 18:12:00,22,11,7,0,3,0,10,14,9,14,17,0,0,8.685115466192586,4.535303236158004,11.60891811308368,0.3181818181818182,0.0,0.5,0.14414830044813592,0.5954478978353519,0
user_5072,2021-03-01 18:27:00,20,14,7,0,1,3,15,5,11,5,8,0,0,3.7877382347853614,2.712916464773903,5.033825824937056,0.35,0.0,0.7,0.9323359297788287,0.9169814688195908,0
user_5073,2021-03-01 18:42:00,22,13,6,2,0,1,15,19,7,15,12,0,0,8.258895985051977,4.3191557861539405,1.6322085182873378,0.2727272727272727,0.3333333333333333,0.5909090909090909,0.9486597165458016,0.2411097248468711,0
user_5074,2021-03-01 18:57:00,19,7,7,1,4,1,15,11,5,18,12,0,0,5.307433436282347,0.6726118072428459,10.025012661913193,0.3684210526315789,0.14285714285714285,0.3684210526315789,0.6580677613629374,0.45232637061393866,0
user_5075,2021-03-01 19:12:00,20,10,8,0,3,0,13,7,18,15,17,0,0,4.501633518192196,6.535772835893084,4.298733973992644,0.4,0.0,0.5,0.6221839342658654,0.9066044822570215,0
user_5076,2021-03-01 19:27:00,27,5,5,0,2,0,8,15,8,6,19,0,0,4.199525470755227,3.3130556390248374,8.127593122347715,0.18518518518518517,0.0,0.18518518518518517,0.9858754111393284,0.6327331838969601,0
user_5077,2021-03-01 19:42:00,24,10,9,2,3,1,14,17,12,17,6,0,0,8.229241357355072,6.460798833113904,10.31459859058451,0.375,0.2222222222222222,0.4166666666666667,0.42000826070238806,0.4031700945206821,0
user_5078,2021-03-01 19:57:00,25,11,2,0,0,1,6,6,5,10,10,0,0,1.509171027635208,1.9452038840161274,6.080415142866444,0.08,0.0,0.44,0.6460028189741366,0.16374878833513762,0
user_5079,2021-03-01 20:12:00,24,16,6,1,1,0,18,11,11,8,12,0,0,3.359481049234015,3.294497466008093,4.340717217925707,0.25,0.16666666666666666,0.6666666666666666,0.8315243415769523,0.9107218572389286,0
user_5080,2021-03-01 20:27:00,19,15,7,0,2,0,7,14,5,13,19,0,0,9.303439998930534,5.61603549743605,11.577038336619221,0.3684210526315789,0.0,0.7894736842105263,0.5053395021537582,0.20357953271871354,0
user_5081,2021-03-01 20:42:00,22,13,10,2,2,2,13,8,18,14,15,0,0,3.5523020268625194,2.2887915354456125,11.606855426862435,0.45454545454545453,0.2,0.5909090909090909,0.23442941958144048,0.49298905395510706,0
user_5082,2021-03-01 20:57:00,21,10,8,0,1,0,17,15,16,5,12,0,0,9.621364304150271,4.896860227705856,2.5937207602643237,0.38095238095238093,0.0,0.47619047619047616,0.6342375936996415,0.958183640338054,0
user_5083,2021-03-01 21:12:00,27,8,2,1,4,1,11,20,6,12,9,0,0,3.1610596321622704,3.6350199187882377,6.952502787264453,0.07407407407407407,0.5,0.2962962962962963,0.2843361441900932,0.7179153887407123,0
user_5084,2021-03-01 21:27:00,24,10,6,0,2,0,17,15,15,16,14,0,0,7.9960365119570715,7.152123408878588,1.9650725481271685,0.25,0.0,0.4166666666666667,0.9492504818011177,0.2111529023070905,0
user_5085,2021-03-01 21:42:00,29,12,7,2,5,1,16,18,8,14,15,0,0,7.088762633348243,5.72747330997673,3.2778186802978175,0.2413793103448276,0.2857142857142857,0.41379310344827586,0.9258764419825612,0.3384463402498393,0
user_5086,2021-03-01 21:57:00,21,7,5,1,4,0,20,8,17,13,13,0,0,6.210555360712081,6.476298797439288,2.5098519590992443,0.23809523809523808,0.2,0.3333333333333333,0.48154358234700045,0.5233228362639533,1
user_5087,2021-03-01 22:12:00,27,9,2,1,1,1,19,18,13,7,13,0,0,2.715356416464654,0.347936841870504,8.350719576810768,0.07407407407407407,0.5,0.3333333333333333,0.27889486995437635,0.8577025675753354,0
user_5088,2021-03-01 22:27:00,19,8,9,2,1,0,19,16,5,20,7,0,0,0.6202640131891755,4.425176776257622,9.240844111608249,0.47368421052631576,0.2222222222222222,0.42105263157894735,0.17816513954551505,0.2891592522707694,0
user_5089,2021-03-01 22:42:00,25,7,3,1,1,0,19,5,17,5,8,0,0,6.8675028200364014,5.769206667148326,0.8766586814225645,0.12,0.3333333333333333,0.28,0.1040672545504376,0.38615123934599294,0
user_5090,2021-03-01 22:57:00,23,9,5,0,3,1,13,10,7,10,19,0,0,1.1982587695380937,7.363439942521175,3.6418580158076463,0.21739130434782608,0.0,0.391304347826087,0.9644770932894716,0.7516570468280502,0
user_5091,2021-03-01 23:12:00,20,9,6,0,4,0,5,6,14,9,5,0,0,5.100645649379428,7.241965286938092,10.55196954950992,0.3,0.0,0.45,0.8762564263038287,0.5208834338516195,0
user_5092,2021-03-01 23:27:00,9,8,7,1,3,0,20,13,5,16,6,0,0,2.876462870179766,6.451827435914073,2.786718313421572,0.7777777777777778,0.14285714285714285,0.8888888888888888,0.2041175033002732,0.6900322568184437,0
user_5093,2021-03-01 23:42:00,26,7,5,1,0,0,17,12,10,12,9,0,0,5.2207356362999615,0.38173933716392483,7.533845228236099,0.19230769230769232,0.2,0.2692307692307692,0.8934147842585305,0.8770399913541002,0
user_5094,2021-03-01 23:57:00,20,9,11,0,2,0,20,16,20,19,20,0,0,2.8217255921807434,0.9306763203429016,9.874048753410445,0.55,0.0,0.45,0.6673288356117345,0.6432368226572214,0
user_5095,2021-03-02 00:12:00,23,5,2,0,1,1,5,15,16,6,16,1,0,8.269716258401399,6.213964417578424,7.354092698114134,0.08695652173913043,0.0,0.21739130434782608,0.9348963969184882,0.714841435165121,0
user_5096,2021-03-02 00:27:00,23,10,8,2,2,0,9,17,13,8,9,1,0,6.804512872420521,2.732778116717502,10.293186298822913,0.34782608695652173,0.25,0.43478260869565216,0.2537828401858285,0.9267376520147782,1
user_5097,2021-03-02 00:42:00,21,6,5,0,1,0,12,9,11,15,19,1,0,8.344627526993971,2.5253371849098953,6.951235665219782,0.23809523809523808,0.0,0.2857142857142857,0.46890653013879224,0.6338652879160415,0
user_5098,2021-03-02 00:57:00,22,10,5,0,1,1,5,10,10,11,20,1,0,9.769094600478997,2.458579463176958,11.565672360710353,0.22727272727272727,0.0,0.45454545454545453,0.9190218827094242,0.6940071452472929,0
user_5099,2021-03-02 01:12:00,23,7,5,2,3,0,10,14,11,15,18,1,0,4.2258480209678995,7.5604169101497245,9.993069077325307,0.21739130434782608,0.4,0.30434782608695654,0.9361997918289605,0.6933121177315098,0
user_5100,2021-03-02 01:27:00,13,12,5,0,0,1,5,10,13,8,14,1,0,8.255920932096478,6.58392862468302,10.80311480470143,0.38461538461538464,0.0,0.9230769230769231,0.21899893061541026,0.39776924476550246,0
user_5101,2021-03-02 01:42:00,15,5,5,2,2,0,17,17,12,12,11,1,0,1.5997209989008259,0.6855219988518275,4.141038857684251,0.3333333333333333,0.4,0.3333333333333333,0.5599110007226727,0.3938895409534232,0
user_5102,2021-03-02 01:57:00,23,12,4,1,3,0,18,14,5,11,10,1,0,5.239947358745583,6.210729378590845,9.260112233505499,0.17391304347826086,0.25,0.5217391304347826,0.9223296338123286,0.7317873295881521,1
user_5103,2021-03-02 02:12:00,14,7,3,0,3,0,18,19,18,5,7,1,0,1.032646786352196,6.38962722682663,5.550264814262692,0.21428571428571427,0.0,0.5,0.8978819818966729,0.7146381241579244,0
user_5104,2021-03-02 02:27:00,17,10,6,0,4,0,20,14,18,5,14,1,0,6.172012956585382,3.2577594030404344,3.543373676192346,0.35294117647058826,0.0,0.5882352941176471,0.5220375600996469,0.8637587710827214,0
user_5105,2021-03-02 02:42:00,27,6,6,3,0,0,18,20,18,15,14,1,0,3.392559810338489,6.87266519894774,9.976843795167309,0.2222222222222222,0.5,0.2222222222222222,0.9515192907211326,0.4952491936391712,0
user_5106,2021-03-02 02:57:00,23,13,7,1,2,1,14,20,13,18,13,1,0,5.206687105144337,6.953824299424019,8.558335170316557,0.30434782608695654,0.14285714285714285,0.5652173913043478,0.7280965550722862,0.7364391370114919,0
user_5107,2021-03-02 03:12:00,13,11,8,2,3,0,16,13,8,20,14,1,0,9.57007663284092,0.4747286842516869,2.024058359571779,0.6153846153846154,0.25,0.8461538461538461,0.7664049618735832,0.40293039252909635,0
user_5108,2021-03-02 03:27:00,21,11,8,0,3,0,16,18,16,18,12,1,0,3.400967550342868,7.374230782210808,8.136307600788419,0.38095238095238093,0.0,0.5238095238095238,0.9799485216462998,0.1166616034175199,0
user_5109,2021-03-02 03:42:00,17,14,7,2,4,0,12,14,16,9,15,1,0,4.601576304631611,3.538023770577514,11.402995233271158,0.4117647058823529,0.2857142857142857,0.8235294117647058,0.6659030126604502,0.8560951838770914,0
user_5110,2021-03-02 03:57:00,19,11,2,0,0,1,10,10,15,19,5,1,0,0.3963065777084077,3.2048133231772304,8.385466653545883,0.10526315789473684,0.0,0.5789473684210527,0.5742021994206319,0.3998127085444534,0
user_5111,2021-03-02 04:12:00,19,7,8,1,1,0,16,9,18,10,7,1,0,5.588785841781971,4.2916809926490425,10.057265444082654,0.42105263157894735,0.125,0.3684210526315789,0.5187500843752181,0.4415545643389731,0
user_5112,2021-03-02 04:27:00,15,11,2,0,1,0,10,17,9,15,5,1,0,7.813894313639164,4.851978249031443,3.4683368951184343,0.13333333333333333,0.0,0.7333333333333333,0.462152490454102,0.6491768322532391,0
user_5113,2021-03-02 04:42:00,33,18,10,0,6,0,6,11,14,19,12,1,0,5.711251401758196,3.2455229629730047,10.489026443720311,0.30303030303030304,0.0,0.5454545454545454,0.9583099933733887,0.444175740379394,1
user_5114,2021-03-02 04:57:00,15,7,2,0,5,0,10,10,20,11,13,1,0,3.836828808573702,4.198196242549984,10.366538811270743,0.13333333333333333,0.0,0.4666666666666667,0.4734666690193118,0.7466170332522587,1
user_5115,2021-03-02 05:12:00,17,7,6,1,2,1,6,6,9,9,7,1,0,3.138767702017018,3.644864680192766,10.838004111698957,0.35294117647058826,0.16666666666666666,0.4117647058823529,0.5705857267146012,0.6993803375398361,0
user_5116,2021-03-02 05:27:00,13,6,7,0,2,1,20,20,8,10,18,1,0,6.277543616516781,5.984466015319243,10.136816687210496,0.5384615384615384,0.0,0.46153846153846156,0.5330713939576524,0.5453673402394266,0
user_5117,2021-03-02 05:42:00,22,12,7,0,4,1,6,19,12,15,17,1,0,9.374427509444605,3.652476619456402,1.8897562358288036,0.3181818181818182,0.0,0.5454545454545454,0.9166604500109704,0.22872686793494051,0
user_5118,2021-03-02 05:57:00,14,13,11,1,2,1,17,19,7,8,7,1,0,2.9375616159679057,5.209943453764902,11.878354806233558,0.7857142857142857,0.09090909090909091,0.9285714285714286,0.8033724911374114,0.8275812876222101,0
user_5119,2021-03-02 06:12:00,27,5,6,1,2,0,18,11,8,10,10,1,0,8.932580075706003,2.214378820372574,7.330035954525294,0.2222222222222222,0.16666666666666666,0.18518518518518517,0.6924794174807944,0.1043289724694979,0
user_5120,2021-03-02 06:27:00,31,16,12,0,1,1,11,19,9,8,12,1,0,8.234728854770768,3.7210357397623786,10.776860330834118,0.3870967741935484,0.0,0.5161290322580645,0.9471072528553903,0.46761480472614325,1
user_5121,2021-03-02 06:42:00,22,12,2,1,3,1,10,12,15,18,16,1,0,5.757592825428406,0.4383937204498689,8.264180665176683,0.09090909090909091,0.5,0.5454545454545454,0.5401230750099507,0.2520517817449277,0
