user,timestamp,number_of_emails_dispatched,number_of_files_interacted,total_logon_attempts,usb_connection_incidents,nighttime_email_events,number_of_night_logons,trait_openness_score,trait_conscientiousness_score,trait_extraversion_score,trait_agreeableness_score,trait_neuroticism_score,weekday_index,is_weekend_day,email_volume_change_1d,logon_variation_1d,logon_rolling_average_7d,logon_to_email_event_ratio,usb_to_logon_ratio,file_to_email_ratio,email_volume_volatility_3d,logon_volatility_3d,predicted_threat_label
user_52012,2021-12-27 14:27:39,22,9,8,0,1,1,7,17,20,7,11,0,0,5.135398693884832,3.14824441499065,4.8640399466490685,0.364,0.0,0.409,0.6552037131617898,0.2328125436255574,0
user_52013,2021-12-23 03:15:21,29,12,6,0,0,0,6,19,18,13,14,3,0,1.3714775870017155,0.349900976256054,2.208105849178884,0.207,0.0,0.414,0.8812628896252173,0.302266482153627,0
user_52014,2021-10-26 23:49:07,20,10,3,1,1,0,6,7,10,13,9,1,0,1.7663978689110231,1.7002372187834252,7.565725362978403,0.15,0.333,0.5,0.731404290317992,0.668273041095782,0
user_52015,2021-12-10 03:24:21,20,10,9,0,1,0,8,19,11,19,14,4,0,1.3017009342838979,1.3513958808438842,4.4859646391331465,0.45,0.0,0.5,0.9009378672830268,0.8517333749670035,0
user_52016,2021-12-08 16:39:40,21,8,4,0,0,1,7,12,14,14,9,2,0,1.7315001165081936,1.7420065465158014,10.922161730795112,0.19,0.0,0.381,0.32528042425596737,0.8609126728492498,0
user_52017,2021-10-15 08:22:24,20,9,6,0,1,0,6,20,6,20,12,4,0,1.616868501702939,8.857297693942169,10.250242130478734,0.3,0.0,0.45,0.8749948428580832,0.7535336767872414,0
user_52018,2022-01-21 19:17:40,17,12,7,0,0,0,14,13,13,8,11,4,0,0.6931474968478537,0.4585159104945058,5.847209062022108,0.412,0.0,0.706,0.6923138583024135,0.733163563068606,0
user_52019,2022-01-22 22:32:28,20,7,11,0,0,0,12,10,9,5,19,5,1,1.1797336784497423,3.8126656301480693,6.992115199612902,0.55,0.0,0.35,0.26497868037310734,0.3147349330399952,0
user_52020,2021-11-05 11:36:09,24,9,11,0,1,0,20,9,13,8,12,4,0,12.619273509948297,1.5652163369713046,1.2559408290025618,0.458,0.0,0.375,0.9052821608482973,0.23314199432005758,0
user_52021,2021-10-13 06:22:04,23,9,5,0,1,0,18,17,15,17,18,2,0,3.084369946858592,5.155718275184568,6.245256880133157,0.217,0.0,0.391,0.9261643826688135,0.8678930046252848,0
user_52022,2021-11-26 13:22:56,20,12,9,0,1,0,20,15,17,9,8,4,0,7.796021717107789,1.8063442890254482,8.62435456166102,0.45,0.0,0.6,0.6335979188888877,0.6509740384474659,0
user_52023,2022-02-13 21:40:48,22,9,8,0,0,0,11,10,5,5,18,6,1,4.818754479707853,4.597009705626748,0.919935111508905,0.364,0.0,0.409,0.7559655414218189,0.25799847197833725,0
user_52024,2022-01-19 22:37:18,17,9,4,0,0,1,10,17,15,12,20,2,0,2.8165162625857874,0.9077898470438226,9.733750789067743,0.235,0.0,0.529,0.2792305683919871,0.22467319628508797,0
user_52025,2021-12-10 23:11:56,18,12,5,0,0,1,18,18,13,10,19,4,0,2.078242104173993,1.422189283703609,7.6240853424765085,0.278,0.0,0.667,0.8758884071860049,0.8727486146614181,0
user_52026,2022-01-02 15:44:21,23,10,6,1,0,0,14,18,18,20,9,6,1,1.7653511000951247,0.37027951341259235,1.480732448812552,0.261,0.167,0.435,0.3149122273689706,0.5443208019371248,0
user_52027,2022-01-24 15:33:52,22,12,11,0,0,1,10,19,15,16,18,0,0,1.778884387052428,3.47813728349169,10.430613111693432,0.5,0.0,0.545,0.3222991808341393,0.43267278794826086,0
user_52028,2021-12-12 12:20:09,21,9,5,0,1,0,15,16,18,16,14,6,1,2.0900454710232896,2.1391815268368557,2.218988098754393,0.238,0.0,0.429,0.7514638828076741,0.7685108685352813,0
user_52029,2021-12-01 01:44:50,25,6,7,0,0,0,5,5,20,17,17,2,0,4.45275765601353,1.0104137190322149,0.18724193595579236,0.28,0.0,0.24,0.5131645439263863,0.3732904160307345,0
user_52030,2022-01-29 02:01:38,19,14,5,0,0,0,16,19,10,20,14,5,1,1.6367165273551953,4.045594525207522,0.010602671164888305,0.263,0.0,0.737,0.8087837124969957,0.6810524735122738,0
user_52031,2021-11-24 07:35:07,17,10,6,0,0,1,16,16,18,11,8,2,0,4.495434616369098,2.1058740773906783,4.295995564219963,0.353,0.0,0.588,0.25878846589979426,0.23971165805369257,0
user_52032,2021-11-30 04:00:23,22,13,5,0,0,1,13,19,14,10,19,1,0,4.240465002530506,1.3826873260637538,10.109507556370405,0.227,0.0,0.591,0.92597872069657,0.8038824755875738,0
user_52033,2022-02-10 15:47:18,20,5,10,0,1,0,10,6,18,9,9,3,0,5.137532387293439,0.7102291441795803,5.519420268155408,0.5,0.0,0.25,0.26293910990368946,0.37822924085157733,0
user_52034,2022-01-03 11:04:34,19,7,4,1,0,0,19,19,13,13,12,0,0,0.7684180411270656,0.31762002323338356,0.9945051078582909,0.211,0.25,0.368,0.7794784991442063,0.36703445456747846,0
user_52035,2021-11-21 22:02:55,25,13,8,0,0,0,9,15,10,18,16,6,1,3.215493353470192,3.497640144845059,0.9436653744888193,0.32,0.0,0.52,0.7453817480981912,0.9782091841081813,0
user_52036,2021-11-27 04:43:32,16,12,10,1,0,0,16,7,17,17,12,5,1,0.7169088367636913,8.150640171242129,6.93052833340135,0.625,0.1,0.75,0.8612586731171434,0.5567013413773865,0
user_52037,2022-01-07 01:50:38,11,15,10,0,0,1,11,13,17,14,18,4,0,0.2675350973770576,2.3559634985659375,21.907566208379617,0.909,0.0,1.364,0.9365993816069345,0.229388493898216,0
user_52038,2022-01-24 18:24:43,24,13,12,1,0,0,16,11,10,11,8,0,0,1.0241549697936232,11.748083256824195,0.0706371713175506,0.5,0.083,0.542,0.7759079628428489,0.921220608422985,0
user_52039,2021-10-03 21:25:41,13,8,7,1,1,0,11,5,19,16,17,6,1,3.004167087124605,8.537556222927988,0.3630920976789138,0.538,0.143,0.615,0.7093600137690546,0.3372039340487134,0
user_52040,2022-01-06 09:52:19,13,12,7,0,0,1,18,20,15,11,14,3,0,4.6037649755361505,1.396164904539014,4.122785496705639,0.538,0.0,0.923,0.5282467346205126,0.4795365250051532,0
user_52041,2022-01-09 00:07:14,16,14,6,0,0,0,11,20,8,11,9,6,1,1.8162809201241765,2.3662886025794165,0.11335057662432571,0.375,0.0,0.875,0.3660899120401766,0.42721751189114143,0
user_52042,2022-01-27 12:21:02,8,5,10,0,0,0,6,7,17,17,19,3,0,4.0256268212402455,9.481776186702916,3.252090831184878,1.25,0.0,0.625,0.6181510442339289,0.8090813096088245,0
user_52043,2022-02-22 14:58:39,25,9,8,0,0,0,8,17,15,17,20,1,0,1.4382572396629356,1.4627708596751037,20.66816811934288,0.32,0.0,0.36,0.8414537194364302,0.4286145637098813,0
user_52044,2021-11-04 19:12:56,20,20,14,0,0,0,14,17,15,5,5,3,0,1.9559202864403895,1.036204635527064,17.554692561044856,0.7,0.0,1.0,0.7897850934094095,0.6028264100476625,0
user_52045,2021-11-06 02:16:51,19,9,14,0,1,1,17,13,5,8,15,5,1,1.6104686482788342,5.512277322819927,2.6610041418573718,0.737,0.0,0.474,0.7880342524903621,0.5211405077881708,0
user_52046,2021-11-18 07:03:31,26,8,8,0,1,0,16,15,12,10,11,3,0,2.986794514445978,5.742096105152091,6.690323050824128,0.308,0.0,0.308,0.9532769163822223,0.36457309318747283,0
user_52047,2022-01-22 16:58:30,23,8,9,0,1,0,7,8,9,8,5,5,1,1.4832450939799202,6.584770819279077,10.583092703366914,0.391,0.0,0.348,0.9359675304928088,0.5255328811925889,0
user_52048,2021-12-05 14:21:45,13,14,2,0,1,1,5,16,9,5,16,6,1,1.24914916704115,0.2684970266844702,4.325094104257048,0.154,0.0,1.077,0.9670733855367584,0.5268375011034641,0
user_52049,2021-10-21 06:34:15,18,8,6,0,0,0,5,9,8,14,14,3,0,0.0027603089783685853,1.7090607270037632,12.700059190015542,0.333,0.0,0.444,0.8411297835675691,0.5067587877577124,0
user_52050,2021-10-18 09:50:21,21,14,4,0,0,0,12,16,12,19,10,0,0,4.731745978623061,13.567834106368068,6.643036304640457,0.19,0.0,0.667,0.21158485305056374,0.664930659409791,0
user_52051,2021-11-06 21:40:52,22,14,8,0,0,0,12,8,5,10,6,5,1,0.7138209633157544,1.0544861315931366,9.810232337047278,0.364,0.0,0.636,0.565569859888922,0.6565064919563356,0
user_52052,2021-12-27 03:10:24,21,9,11,0,0,0,17,6,19,7,9,0,0,3.7014329653989027,1.8261338452075377,16.010108063803116,0.524,0.0,0.429,0.5351024990379625,0.6009368525602167,0
user_52053,2021-11-02 14:54:42,16,6,5,0,0,0,8,7,13,8,12,1,0,0.7985441787237759,10.115725032497725,0.6018901239970145,0.312,0.0,0.375,0.30824499123304244,0.26565405555508925,0
user_52054,2021-12-17 09:06:12,26,18,6,0,1,0,13,7,5,18,20,4,0,5.2761995252187965,2.090283582102102,7.351135884986316,0.231,0.0,0.692,0.2023046766033236,0.7612746609023022,0
user_52055,2021-11-02 18:36:19,15,5,10,0,0,0,16,13,14,14,9,1,0,1.2521663763840682,4.593338882454561,2.8648240466869352,0.667,0.0,0.333,0.5377198890085106,0.7627941414138621,0
user_52056,2022-02-06 20:10:07,24,10,4,1,0,0,5,8,5,15,17,6,1,4.79828732548283,0.28738860149181344,0.9468393666870254,0.167,0.25,0.417,0.3263064285566573,0.5629077071450889,0
user_52057,2022-02-28 19:47:58,18,13,5,0,0,0,11,16,11,10,7,0,0,2.4073551987008823,6.252480761175192,10.221159801794917,0.278,0.0,0.722,0.43707799329161434,0.7266192834664753,0
user_52058,2021-12-24 20:08:16,18,7,5,0,0,1,7,18,18,5,19,4,0,0.8394341731062316,0.010550991774311975,12.475228048133431,0.278,0.0,0.389,0.5403936950003534,0.6322158959604218,0
user_52059,2021-12-17 21:58:08,18,10,7,0,0,1,14,14,5,15,20,4,0,2.559259499174529,1.7830230586666356,3.4550068440239414,0.389,0.0,0.556,0.3650970347441317,0.5662053921049078,0
user_52060,2021-10-09 19:15:47,18,13,7,0,0,0,15,10,18,9,9,5,1,4.56996072257775,0.5001239426829533,9.908252962407323,0.389,0.0,0.722,0.7365014681188888,0.4043635438423329,0
user_52061,2021-12-25 11:27:59,22,12,7,0,0,0,8,11,13,12,14,5,1,3.6309890359225805,4.770165660810724,3.6590828884654183,0.318,0.0,0.545,0.9818431450615297,0.8084051687952198,0
user_52062,2022-01-15 20:33:29,21,9,4,0,1,1,12,8,10,8,15,5,1,4.5809506232153225,2.152787404171394,8.791662216698132,0.19,0.0,0.429,0.7842228195302237,0.41160811093650324,0
user_52063,2021-10-18 17:25:57,15,6,5,0,0,1,17,19,15,5,8,0,0,1.547684914973729,1.1082969913226033,4.708413084505742,0.333,0.0,0.4,0.7832462458438572,0.5569580436382722,0
user_52064,2022-02-10 16:47:37,22,11,9,1,0,0,15,8,19,10,5,3,0,2.581652988090314,3.038341651227327,2.196790102603452,0.409,0.111,0.5,0.8039399354087615,0.6868004000760078,0
user_52065,2022-02-16 20:38:32,24,8,7,0,0,0,11,20,6,20,20,2,0,0.6466860836470938,3.971863323080205,2.291123305889809,0.292,0.0,0.333,0.9764296883258783,0.37666645608932803,0
user_52066,2021-10-14 22:25:48,24,14,6,0,0,0,6,14,14,19,9,3,0,0.16885557257384207,3.7338293822160074,4.596360245433651,0.25,0.0,0.583,0.5979280404859537,0.5178052785394189,0
user_52067,2021-10-28 23:42:16,14,6,6,0,0,1,9,8,14,12,10,3,0,8.917092785375626,0.04132339714895302,7.014393158349911,0.429,0.0,0.429,0.49147463344860837,0.43174038327624564,0
user_52068,2021-10-14 03:21:34,19,10,5,0,0,0,6,8,17,16,10,3,0,2.8168989448183313,2.8035379626232984,1.2169462408042668,0.263,0.0,0.526,0.5384996014538566,0.38247442885510063,0
user_52069,2022-01-16 01:10:48,19,5,12,0,1,0,7,17,5,6,5,6,1,3.7131424894143947,0.8254772377153721,5.321223626630413,0.632,0.0,0.263,0.7748857126619628,0.9510547010302748,0
user_52070,2021-12-11 11:49:41,19,16,1,1,1,0,14,5,6,12,5,5,1,4.021249713685157,3.554875286259195,0.8597400769109524,0.053,1.0,0.842,0.5718628492399571,0.5903322201493248,0
user_52071,2022-01-31 01:03:12,16,12,7,0,0,0,11,20,12,18,19,0,0,0.25255518755123413,2.023684754874497,3.293277056232445,0.438,0.0,0.75,0.8931077309466469,0.3676531282969207,0
user_52072,2022-01-25 21:40:39,16,11,10,0,1,0,18,18,19,7,6,1,0,0.9551781211076313,2.347280328146243,1.3742919852282947,0.625,0.0,0.688,0.6303774699862648,0.6604433749424179,0
user_52073,2022-02-14 03:04:43,14,10,5,0,0,0,6,7,18,15,16,0,0,3.9338252059923264,2.7679074706218265,7.906474957848001,0.357,0.0,0.714,0.6825268642560066,0.8437396521845277,0
user_52074,2021-10-11 01:12:25,26,6,6,0,0,0,9,10,13,8,10,0,0,18.619171202712426,3.732667678179905,4.699250360707681,0.231,0.0,0.231,0.27074729154999533,0.48033104577422353,0
user_52075,2022-02-22 21:52:41,20,6,12,0,0,0,10,11,10,6,12,1,0,0.7676503546157651,3.128505989270329,0.7986821405922866,0.6,0.0,0.3,0.9204703902450488,0.8909654465601637,0
user_52076,2022-01-14 16:26:50,21,16,3,0,0,1,13,8,8,9,6,4,0,4.320650881929935,4.133952042022896,7.2792653851702465,0.143,0.0,0.762,0.7632919724140812,0.7607990130145261,0
user_52077,2022-01-02 11:39:32,25,10,6,0,0,0,9,9,10,18,10,6,1,1.2140638267700565,2.3173062394350823,10.22667152399713,0.24,0.0,0.4,0.5390794051504777,0.7411258639220866,0
user_52078,2022-02-02 08:48:45,17,13,4,0,0,0,16,7,19,17,17,2,0,1.0153954108046122,6.813966854186555,16.382217968870506,0.235,0.0,0.765,0.36741039669205366,0.6355398524887668,0
user_52079,2021-10-08 03:44:59,22,12,7,0,0,0,18,14,5,9,15,4,0,4.575571955985829,2.022329947741384,0.9786574553147707,0.318,0.0,0.545,0.3480087057690769,0.4505596965130457,0
user_52080,2021-12-10 06:57:46,18,9,4,0,1,0,9,6,10,10,9,4,0,0.2622591462877729,3.9909366856230566,4.448556741163107,0.222,0.0,0.5,0.6799208283629061,0.8623368708555006,0
user_52081,2021-11-12 22:57:25,21,14,6,0,1,1,8,8,5,8,11,4,0,1.1930895657394371,2.106166229097357,0.71549117576458,0.286,0.0,0.667,0.5994099891057638,0.5166888146519752,0
user_52082,2022-02-05 19:39:05,17,7,4,0,1,1,20,12,9,18,17,5,1,5.50869625332464,0.847877308739493,2.7466333870224493,0.235,0.0,0.412,0.9614247895149799,0.20753960973517271,0
user_52083,2021-11-25 02:47:20,19,16,4,0,1,0,15,11,17,16,11,3,0,6.60344100727829,3.510354983070104,20.69818047681526,0.211,0.0,0.842,0.5998339890697997,0.7359517897072017,0
user_52084,2022-01-26 00:06:53,18,14,6,1,0,0,6,16,5,11,6,2,0,2.8201984316183974,3.9427057416938065,16.65946216266508,0.333,0.167,0.778,0.22427016343399828,0.6265391918243077,0
user_52085,2022-02-25 12:36:35,23,11,7,0,1,0,19,5,20,13,7,4,0,0.6358905951401596,2.9971114455912162,6.252309904186533,0.304,0.0,0.478,0.3946292448110052,0.4910253866816815,0
user_52086,2022-01-12 22:41:31,14,13,13,0,0,0,18,5,6,6,17,2,0,1.6824289688391227,0.7476993936416136,0.16212453963615314,0.929,0.0,0.929,0.819188818924826,0.5820110380377834,0
user_52087,2022-01-24 21:00:00,21,8,10,0,0,0,19,5,9,14,8,0,0,0.6884998207875057,4.1258628707650375,1.3898953486694172,0.476,0.0,0.381,0.8391842099487603,0.5708220072481343,0
user_52088,2021-12-27 12:58:38,23,7,4,0,0,0,17,7,18,14,16,0,0,2.0644677425619995,0.9261176804668585,20.167741220630916,0.174,0.0,0.304,0.27786696069648475,0.7323304003737947,0
user_52089,2022-02-04 11:30:27,16,14,4,0,0,1,15,11,15,8,19,4,0,5.39334120103495,2.7265890553892564,5.515274379473164,0.25,0.0,0.875,0.6986536379367567,0.9378164418390245,0
user_52090,2022-01-19 18:45:40,17,15,9,0,0,0,6,11,12,12,5,2,0,0.6710954347433091,6.695330702987455,7.626361263832301,0.529,0.0,0.882,0.24040542644364474,0.33244082192735025,0
user_52091,2021-11-30 15:04:17,14,6,5,1,0,1,20,7,12,5,10,1,0,0.6885255300096076,0.6596517146456646,3.3592028275324965,0.357,0.2,0.429,0.9486895309283847,0.40658795760258937,0
user_52092,2022-01-16 11:13:08,21,8,10,0,0,0,7,10,5,7,19,6,1,10.953363162731772,3.8504101239526265,1.6815686051631795,0.476,0.0,0.381,0.6097870111725294,0.6406083968763971,0
user_52093,2022-01-11 07:27:43,15,9,6,0,0,0,17,5,10,17,10,1,0,0.6269988123398464,3.1802018831512067,0.16809236941572175,0.4,0.0,0.6,0.23855034479276363,0.6186744724508428,0
user_52094,2021-12-20 08:03:26,22,5,8,0,1,0,12,19,13,15,18,0,0,0.1715523754716754,2.164804369843423,4.456388749569145,0.364,0.0,0.227,0.9879525539082004,0.5497932224977352,0
user_52095,2021-10-20 05:36:32,19,4,6,1,0,0,15,15,14,5,19,2,0,2.8901875317843175,2.910092833040304,0.4246740703213908,0.316,0.167,0.211,0.4033976834466835,0.5098792832225041,0
user_52096,2021-12-05 23:33:02,29,14,8,0,0,1,19,13,11,17,5,6,1,6.134100402436361,0.2856768877692105,4.285004854579534,0.276,0.0,0.483,0.4137250892496078,0.4678888541566603,0
user_52097,2021-10-20 08:19:50,18,12,5,0,0,1,12,19,10,17,5,2,0,8.497285215416438,1.270257051714763,10.58627221502908,0.278,0.0,0.667,0.9157742364487438,0.2596048991705515,0
user_52098,2021-12-24 20:29:54,23,12,12,0,0,0,5,20,17,18,19,4,0,1.1612523339584835,4.1967198763955,2.604553822333489,0.522,0.0,0.522,0.9492476820215368,0.9200813087394828,0
user_52099,2021-10-02 01:35:22,15,11,4,0,0,0,16,14,16,8,11,5,1,2.5945920269736265,0.8723487287935358,0.4608457632483368,0.267,0.0,0.733,0.4859912732459466,0.26591310279617386,0
user_52100,2021-12-11 06:07:57,13,16,12,0,0,0,20,20,13,12,12,5,1,4.117210491376091,5.016739049390535,6.082986155393707,0.923,0.0,1.231,0.8434820019971776,0.9487703729606081,0
user_52101,2022-02-13 09:01:33,17,5,6,0,0,1,10,13,13,17,6,6,1,7.800322289711486,5.716066811940783,6.040936168940739,0.353,0.0,0.294,0.30449032445662394,0.8994943400037243,0
user_52102,2021-10-09 23:10:42,21,11,9,0,0,0,11,8,7,9,5,5,1,2.0989039401657275,0.04063814836480391,1.7691273304583262,0.429,0.0,0.524,0.21228638118574797,0.9502155509716295,0
user_52103,2021-10-02 10:49:12,20,12,4,0,0,0,9,10,8,13,10,5,1,1.4140552062020972,2.934153200014285,8.469610335597793,0.2,0.0,0.6,0.3796984344102738,0.4529961227777266,0
user_52104,2021-12-16 16:00:25,21,5,5,1,0,0,6,10,14,17,17,3,0,3.5863402815677214,0.12304856212279047,6.844592768178563,0.238,0.2,0.238,0.580427991012699,0.5547119430498882,0
user_52105,2021-12-12 18:46:54,18,11,8,0,0,0,6,11,8,14,10,6,1,3.503084552051864,1.948833547618032,1.8153210660587384,0.444,0.0,0.611,0.6071252218151062,0.6013505745460224,0
user_52106,2021-12-19 02:06:24,21,8,3,0,0,0,10,20,9,18,10,6,1,5.575369407518196,0.5957552627193639,1.4286179699452712,0.143,0.0,0.381,0.4641222135365841,0.9822580503176719,0
user_52107,2021-12-28 16:48:26,22,10,7,0,1,0,18,12,16,14,9,1,0,2.4513958540000087,3.3874377813683054,2.4015741638761345,0.318,0.0,0.455,0.24413777050984634,0.4558179692807989,0
user_52108,2022-02-27 02:45:54,23,7,5,1,1,0,14,18,8,15,7,6,1,1.786741245194251,2.9261652750142195,11.9293380365574,0.217,0.2,0.304,0.9952283107516582,0.7655936289264356,0
user_52109,2022-02-05 04:31:24,18,12,11,0,0,0,6,16,10,13,20,5,1,1.1139420542417091,2.045506525034701,4.134044682795542,0.611,0.0,0.667,0.9894248272628381,0.8892011383446907,0
user_52110,2022-02-26 17:00:01,13,11,12,0,1,0,6,19,5,18,6,5,1,0.9800834916680006,3.3145720627505915,11.509455567265324,0.923,0.0,0.846,0.8921714148735529,0.2912691540406991,0
user_52111,2022-02-22 01:52:11,15,8,3,0,1,0,20,14,14,6,20,1,0,0.9242919226990929,11.9940525877396,2.9777518157477214,0.2,0.0,0.533,0.38360226172113693,0.27965699642166886,0
user_52112,2022-02-24 18:57:31,15,11,4,0,0,0,20,13,14,17,20,3,0,0.04289635736200154,7.448066441095463,5.63996507089094,0.267,0.0,0.733,0.46272857550002,0.2487380779364343,0
user_52113,2022-02-16 17:56:09,22,9,8,0,0,1,6,6,13,11,17,2,0,5.837803015276286,0.5848301466069401,11.07581829819719,0.364,0.0,0.409,0.9265938407435743,0.7648469265532924,0
user_52114,2021-10-26 12:01:15,14,7,5,0,1,1,18,17,16,5,16,1,0,1.604110016709189,4.793469384957252,6.296683210290416,0.357,0.0,0.5,0.43671326795766574,0.2274602421104147,0
user_52115,2021-12-14 13:20:24,24,13,8,0,1,0,6,10,5,15,6,1,0,1.2869733552605733,0.16565687424624215,1.8134644252059666,0.333,0.0,0.542,0.3663781081448246,0.7235812582147298,0
user_52116,2021-11-17 13:27:17,21,12,10,0,0,0,14,20,13,9,9,2,0,5.255640792682893,1.3002472915991365,2.158762594888648,0.476,0.0,0.571,0.893553160950787,0.3566026379140652,0
user_52117,2021-11-15 03:01:34,14,10,7,0,1,0,7,6,5,20,18,0,0,2.6792879063447623,0.8997043540510574,8.300252183009677,0.5,0.0,0.714,0.536077489608899,0.32621168904353737,0
user_52118,2022-01-20 10:35:29,12,13,8,0,0,0,12,13,18,10,10,3,0,0.23512065563731704,0.4960279142815638,0.9301951021033695,0.667,0.0,1.083,0.9963887421037223,0.3955487290157299,0
user_52119,2021-12-10 10:24:02,17,15,7,0,0,0,13,14,7,13,10,4,0,10.688164210680966,5.8924813787297285,1.8473311553538454,0.412,0.0,0.882,0.39454377348654746,0.35529927406519307,0
user_52120,2022-02-02 09:40:03,18,7,10,1,1,0,13,5,11,6,12,2,0,2.207306622588083,1.2275422141395804,16.85409451056896,0.556,0.1,0.389,0.9342893397919956,0.5644590546881874,0
user_52121,2021-12-09 01:10:47,24,9,4,1,0,0,6,20,10,15,6,3,0,2.215975770894461,0.6377490078683208,1.9589713188342874,0.167,0.25,0.375,0.2272128113586531,0.996895229502279,0
user_52122,2021-10-17 10:01:39,15,10,2,0,1,0,5,15,8,9,9,6,1,5.956326341040237,1.5291980024891627,0.601688952418123,0.133,0.0,0.667,0.7000024583240643,0.39773773987576355,0
user_52123,2022-01-04 11:52:56,23,16,9,0,0,0,20,13,14,20,7,1,0,3.0100429962141493,2.0234537612270227,2.13431652398519,0.391,0.0,0.696,0.519259241966257,0.4590808024581409,0
user_52124,2021-12-08 16:45:44,19,12,3,0,0,1,5,14,18,19,7,2,0,0.08914457861540133,0.6457256245972764,3.342030584819181,0.158,0.0,0.632,0.8393428675080752,0.8624669812447945,0
user_52125,2021-11-05 21:23:19,14,5,6,1,0,1,15,6,14,5,11,4,0,3.243741868027117,4.986990273939027,2.970975933565917,0.429,0.167,0.357,0.9016205357044249,0.6910046496156577,0
user_52126,2021-10-31 13:50:52,20,13,4,0,0,1,20,10,19,5,11,6,1,0.7987314706716555,2.833353176237419,12.958373625021474,0.2,0.0,0.65,0.6216102343040611,0.2638494208168643,0
user_52127,2021-12-03 15:01:24,20,11,5,0,0,0,13,7,20,11,12,4,0,7.3028363551437145,3.683063348437062,0.4716126516095621,0.25,0.0,0.55,0.2512893315135727,0.2349750036641144,0
user_52128,2021-11-04 20:27:26,22,9,7,0,1,1,9,9,19,6,5,3,0,0.4560540024832364,9.294522845699806,5.282241330010316,0.318,0.0,0.409,0.5993412213398057,0.9527787541805397,0
user_52129,2022-01-05 04:53:07,14,8,8,0,0,0,16,8,6,15,9,2,0,10.460086604056265,2.0962024920265554,5.073684532026979,0.571,0.0,0.571,0.8033684115496671,0.5194290196000868,0
user_52130,2021-12-09 19:15:58,21,16,8,0,1,0,16,14,14,5,13,3,0,0.7626745946037559,1.106998429078974,2.6896601320692586,0.381,0.0,0.762,0.9772253651198046,0.8690162808255693,0
user_52131,2022-01-22 03:35:57,17,9,8,1,0,0,17,11,6,11,11,5,1,4.44023235364899,5.429886524578771,0.2275596433005942,0.471,0.125,0.529,0.798860758495191,0.7073356145092642,0
user_52132,2021-10-26 12:36:47,19,8,5,0,0,0,13,8,5,15,16,1,0,3.3711788763478476,4.180393636012899,9.672695187861194,0.263,0.0,0.421,0.7922426773677922,0.9702084698401983,0
