user,timestamp,number_of_emails_dispatched,number_of_files_interacted,total_logon_attempts,usb_connection_incidents,nighttime_email_events,number_of_night_logons,trait_openness_score,trait_conscientiousness_score,trait_extraversion_score,trait_agreeableness_score,trait_neuroticism_score,weekday_index,is_weekend_day,email_volume_change_1d,logon_variation_1d,logon_rolling_average_7d,logon_to_email_event_ratio,usb_to_logon_ratio,file_to_email_ratio,email_volume_volatility_3d,logon_volatility_3d,predicted_threat_label
user_31061,2021-08-01 22:08:00,47,13,4,5,2,4,3,20,17,6,0,6,1,1.157469,0.601169,4.846894,1.98291,3.575707,1.446015,0.976758,0.350098,1
user_31062,2021-10-16 12:33:00,27,5,17,0,2,4,16,8,0,17,14,5,1,3.846151,4.937925,4.509806,4.705521,1.998929,0.344369,0.295077,0.39591,1
user_31063,2021-08-20 08:39:00,45,5,5,4,0,4,2,8,18,16,9,4,0,2.310972,3.839388,1.395263,2.179686,3.959323,3.666416,0.375771,0.972646,1
user_31064,2021-09-05 15:32:00,38,7,13,4,0,0,0,3,14,13,13,6,1,2.031929,0.469409,1.39548,0.168346,4.541197,0.224021,0.566516,0.912564,1
user_31065,2021-08-07 19:07:00,18,3,18,1,7,4,13,1,8,18,7,5,1,2.145536,1.914872,3.542007,3.506563,3.270119,3.857891,0.708012,0.323099,0
user_31066,2021-08-21 05:18:00,35,15,8,2,10,2,2,17,15,13,14,5,1,0.446886,1.277286,4.384283,1.090337,0.259555,2.063627,0.595303,0.665463,1
user_31067,2021-09-25 19:20:00,28,12,16,0,10,0,14,20,12,12,4,5,1,0.534176,4.40492,4.88334,4.434051,0.639407,3.390983,0.694352,0.570027,0
user_31068,2021-08-07 15:09:00,48,20,21,5,6,2,6,18,7,9,20,5,1,3.399773,4.635346,3.131502,3.720434,2.64657,0.542779,0.233567,0.246208,0
user_31069,2021-08-23 16:27:00,38,0,29,1,10,1,1,7,16,7,10,0,0,4.973762,3.36757,0.769055,3.435777,4.866493,2.45076,0.637435,0.744692,0
user_31070,2021-08-31 01:06:00,42,10,1,2,1,4,15,19,8,8,11,1,0,1.762431,4.384759,3.354827,2.897941,1.587628,0.963007,0.531141,0.85479,0
user_31071,2021-08-13 07:00:00,49,1,4,2,10,0,5,13,0,3,9,4,0,2.595579,4.91839,3.025302,2.72077,0.563439,1.189571,0.450047,0.844771,1
user_31072,2021-09-28 06:02:00,37,4,28,4,5,4,17,2,13,8,8,1,0,0.403603,3.67288,2.826017,0.946909,4.760585,2.709436,0.530415,0.304363,1
user_31073,2021-08-12 22:44:00,29,1,3,3,8,1,16,4,11,14,16,3,0,2.539096,3.875945,0.401879,3.314408,3.845825,4.985129,0.782234,0.357237,1
user_31074,2021-09-24 03:44:00,30,1,9,4,0,3,19,18,5,13,18,4,0,1.99937,1.040706,1.600557,2.849329,3.02962,1.403943,0.537063,0.985998,1
user_31075,2021-10-02 08:52:00,9,10,20,4,7,4,18,19,7,9,8,5,1,2.963365,1.173013,1.698674,3.549248,2.338206,1.072135,0.498738,0.867109,0
user_31076,2021-08-09 14:13:00,17,11,29,2,9,4,18,11,10,8,16,0,0,4.489374,4.630822,1.193167,1.18382,0.867364,2.25903,0.405952,0.306203,1
user_31077,2021-10-19 13:39:00,28,4,7,5,8,0,5,20,14,12,20,1,0,4.235105,1.043617,0.468707,0.400143,1.913098,4.352323,0.648313,0.655719,0
user_31078,2021-10-04 05:03:00,45,7,10,1,0,4,9,3,13,18,8,0,0,2.846146,3.067867,0.67092,2.362964,4.93167,2.09557,0.678035,0.660563,0
user_31079,2021-09-27 14:28:00,15,6,10,2,0,1,20,14,11,11,15,0,0,3.289024,1.25991,0.245999,3.866556,4.570917,3.631412,0.989472,0.498318,1
user_31080,2021-09-16 19:24:00,5,14,6,1,6,4,2,20,9,7,7,3,0,1.032525,2.354451,0.120849,1.025168,2.387967,2.694573,0.834251,0.560623,0
user_31081,2021-08-31 04:15:00,30,6,13,4,1,4,15,3,3,4,5,1,0,0.519712,4.674721,0.927336,1.036163,2.425681,2.983887,0.756542,0.552787,1
user_31082,2021-08-24 16:33:00,13,11,22,2,4,5,4,16,19,17,3,1,0,2.216756,1.695995,3.694979,0.356587,1.951094,0.388613,0.37207,0.453488,1
user_31083,2021-08-29 23:20:00,17,13,24,2,2,1,14,19,7,11,18,6,1,4.480612,2.129382,0.136121,4.012926,0.111206,1.53981,0.203985,0.691365,0
user_31084,2021-10-05 04:47:00,22,18,12,1,9,2,19,19,16,13,19,1,0,3.190862,3.172762,4.955301,1.913308,4.074918,4.017055,0.761575,0.956429,0
user_31085,2021-10-19 17:03:00,4,10,11,5,6,1,20,8,15,10,18,1,0,3.20123,0.239611,4.630319,0.737939,2.47701,4.389935,0.9111,0.888079,1
user_31086,2021-08-01 07:15:00,10,17,15,1,9,3,20,7,18,19,0,6,1,0.51907,4.537842,4.291328,2.238883,3.673371,0.985051,0.294639,0.468837,1
user_31087,2021-10-19 09:49:00,23,17,7,1,6,5,18,16,16,18,20,1,0,4.681151,0.90146,1.702174,3.152593,2.120863,3.768833,0.961471,0.931318,0
user_31088,2021-10-18 10:07:00,7,17,28,2,8,0,15,8,19,4,10,0,0,0.387004,3.82762,2.784993,2.618676,1.79116,4.549257,0.850791,0.541453,1
user_31089,2021-10-08 22:03:00,47,6,8,4,2,5,11,7,0,14,13,4,0,2.408355,1.122951,4.853952,4.36754,1.472022,4.972522,0.967266,0.919174,0
user_31090,2021-09-27 05:11:00,34,16,11,0,10,0,4,8,10,3,11,0,0,4.794876,4.85339,1.444732,0.606829,0.349429,2.221596,0.371453,0.627746,0
user_31091,2021-09-23 02:58:00,37,9,22,1,3,4,11,18,5,13,20,3,0,4.379558,4.763941,3.364643,2.419291,3.447778,0.326255,0.528424,0.377069,0
user_31092,2021-08-03 01:35:00,43,19,25,2,7,3,8,15,13,18,6,1,0,1.103834,1.568059,0.294082,3.498656,3.524092,1.881186,0.80657,0.398315,1
user_31093,2021-10-01 05:22:00,2,20,12,2,10,4,20,11,3,0,12,4,0,1.288992,3.240701,4.198779,3.472036,0.426019,4.495585,0.430986,0.230902,0
user_31094,2021-10-17 17:13:00,40,3,29,3,4,5,1,2,13,8,11,6,1,2.318963,1.933579,2.065221,1.134235,1.726401,3.654067,0.489885,0.688636,1
user_31095,2021-09-21 08:15:00,36,3,17,5,1,2,15,15,6,6,0,1,0,4.058855,0.309577,3.073891,3.547464,3.718825,2.381688,0.882958,0.632175,1
user_31096,2021-10-04 15:32:00,24,12,10,2,5,3,6,10,6,15,10,0,0,0.927482,3.782975,3.760346,1.160571,3.29235,3.770263,0.423309,0.562554,1
user_31097,2021-10-03 20:13:00,49,17,12,0,1,3,5,9,15,14,11,6,1,0.921911,0.530717,3.012916,4.24307,1.265592,0.551532,0.804609,0.519667,0
user_31098,2021-08-01 21:00:00,36,18,28,0,8,5,18,2,3,3,11,6,1,3.962928,2.030022,3.823328,1.008442,1.801009,1.749644,0.76266,0.428862,0
user_31099,2021-09-23 15:42:00,36,15,8,0,4,1,11,13,1,16,17,3,0,1.304106,1.573492,1.793525,0.695469,3.75941,0.761448,0.518924,0.497446,1
user_31100,2021-08-12 05:01:00,16,7,15,2,1,3,12,9,1,17,7,3,0,2.57003,1.529613,4.02886,1.532358,4.162462,4.446218,0.915436,0.797542,1
user_31101,2021-08-26 07:01:00,8,9,19,3,7,3,11,9,9,3,8,3,0,4.926075,2.438395,3.14319,1.283012,3.724674,4.796731,0.816934,0.221476,1
user_31102,2021-08-31 06:32:00,20,19,25,3,0,3,10,3,19,7,19,1,0,4.077213,3.373569,0.193201,2.024003,1.763726,1.310192,0.31387,0.248709,0
user_31103,2021-08-19 16:13:00,29,3,11,2,6,1,15,4,15,18,12,3,0,4.732586,2.112413,1.982367,1.774337,4.493698,1.660884,0.374617,0.350393,0
user_31104,2021-08-25 07:59:00,31,12,22,4,1,0,3,19,20,18,18,2,0,3.822148,2.651512,2.394027,4.903675,1.889715,4.150803,0.335341,0.616218,1
user_31105,2021-08-19 16:15:00,8,17,19,0,1,1,8,8,10,0,17,3,0,3.062095,3.737876,4.853722,2.611385,0.137646,0.256061,0.749951,0.458277,1
user_31106,2021-09-16 10:23:00,2,15,20,5,0,1,15,7,12,11,15,3,0,1.273109,1.615364,4.097037,4.551253,2.527643,4.851375,0.872889,0.891431,1
user_31107,2021-08-05 08:27:00,35,18,13,0,3,1,11,1,7,11,3,3,0,1.835137,2.808753,4.999164,4.022481,3.994293,0.583307,0.220655,0.350337,1
user_31108,2021-09-10 17:13:00,10,1,22,5,9,4,3,7,10,10,17,4,0,4.239055,3.365481,4.107312,1.737626,3.99415,4.933529,0.637267,0.299652,0
user_31109,2021-10-29 06:37:00,9,8,12,3,8,2,6,20,14,17,6,4,0,2.141058,1.740469,1.871538,1.856148,2.214634,2.731837,0.975836,0.390422,1
user_31110,2021-10-13 02:30:00,14,12,23,1,9,2,1,7,18,8,0,2,0,4.473407,3.650043,1.342974,3.352325,1.282943,1.527752,0.818881,0.311494,1
user_31111,2021-08-18 12:00:00,11,2,7,1,8,0,1,11,8,1,6,2,0,2.80889,4.533546,1.386427,2.906512,4.952008,1.440927,0.376406,0.762995,0
user_31112,2021-09-07 16:43:00,32,12,11,4,6,0,6,4,0,11,6,1,0,2.285359,2.509446,4.962332,4.185221,2.333357,1.054365,0.367478,0.901872,1
user_31113,2021-09-08 22:36:00,28,4,4,0,5,1,8,13,18,10,12,2,0,4.031736,2.260273,1.044547,0.367831,1.323616,2.429796,0.455903,0.796905,0
user_31114,2021-10-25 02:18:00,10,18,25,3,2,2,12,12,15,15,12,0,0,4.057487,0.1048,3.003371,0.405356,4.663575,4.003196,0.563425,0.906114,1
user_31115,2021-08-31 02:58:00,41,20,28,0,9,5,11,12,0,4,0,1,0,3.081305,2.018734,4.139791,4.618822,4.472977,3.980803,0.243764,0.882772,1
user_31116,2021-10-26 18:50:00,20,8,25,1,9,4,3,17,6,12,9,1,0,1.68827,3.013981,1.561302,4.90024,2.604216,4.199538,0.962544,0.971568,1
user_31117,2021-08-30 04:08:00,40,9,1,0,10,0,11,6,19,9,4,0,0,3.594406,2.068086,3.100117,3.062513,4.595659,0.794435,0.570607,0.515182,1
user_31118,2021-10-20 17:28:00,1,6,28,2,6,3,1,16,3,17,10,2,0,0.589733,1.747785,3.810705,1.711263,1.114727,3.895508,0.676735,0.331762,1
user_31119,2021-10-23 16:21:00,32,6,8,3,7,1,12,16,0,18,9,5,1,1.982151,3.989159,3.527844,2.828628,2.841501,3.821735,0.969884,0.656884,0
user_31120,2021-10-02 05:34:00,11,7,3,4,9,0,10,1,18,0,13,5,1,1.250263,4.635609,4.608086,4.060872,2.074345,1.477328,0.780718,0.738255,1
user_31121,2021-09-13 13:38:00,48,17,29,1,1,4,4,3,9,12,13,0,0,2.910848,2.262796,3.241135,3.203982,4.459406,1.002723,0.831049,0.559667,0
user_31122,2021-10-01 19:22:00,27,8,12,2,1,1,10,18,11,13,10,4,0,3.553649,3.178832,2.921404,1.856994,2.889124,3.017584,0.58936,0.562359,1
user_31123,2021-08-29 01:39:00,3,9,15,5,10,5,0,16,3,1,15,6,1,3.427251,3.009038,3.112678,2.917953,3.491423,0.42288,0.645527,0.593662,1
user_31124,2021-10-15 12:08:00,32,1,22,5,2,2,18,5,13,3,4,4,0,3.602358,3.548638,3.777084,1.598288,2.945853,4.489717,0.733934,0.404048,1
user_31125,2021-09-09 13:10:00,42,19,8,0,6,1,12,5,17,19,1,3,0,4.238465,3.534419,4.851904,2.217706,4.471734,1.980412,0.790029,0.850353,0
user_31126,2021-08-15 00:06:00,1,14,11,1,2,5,5,16,4,16,16,6,1,4.995854,3.943676,4.440626,0.198653,2.038348,2.317174,0.739585,0.506245,0
user_31127,2021-09-29 18:46:00,15,10,25,1,8,3,5,0,20,3,7,2,0,4.76097,2.048718,1.866599,3.264893,4.08152,0.488286,0.995026,0.527231,0
user_31128,2021-09-01 00:56:00,5,20,12,1,6,1,19,19,0,15,19,2,0,3.026268,2.39535,1.698559,3.255337,1.902438,3.387821,0.858938,0.343649,0
user_31129,2021-08-14 03:08:00,19,6,21,4,1,3,20,12,2,6,1,5,1,3.785211,3.87261,2.655276,1.093959,2.591395,0.895225,0.910706,0.204789,0
user_31130,2021-08-06 18:16:00,4,18,30,0,3,3,20,1,5,2,3,4,0,0.755996,0.459709,3.254027,3.950211,3.048664,3.793362,0.94577,0.746493,0
user_31131,2021-09-01 04:23:00,22,8,9,5,4,1,9,4,12,14,12,2,0,4.207696,0.850205,4.96295,3.736883,4.449657,4.790701,0.277934,0.269371,0
user_31132,2021-09-15 01:11:00,17,5,21,5,0,1,4,16,8,8,20,2,0,3.796954,2.387584,1.121424,1.752684,4.39574,3.842058,0.593975,0.502621,0
user_31133,2021-09-07 12:17:00,21,15,1,3,8,4,3,0,5,15,3,1,0,0.157807,1.740736,1.020886,1.27751,3.62664,3.950763,0.22013,0.492939,0
user_31134,2021-10-08 23:52:00,10,20,15,2,3,0,7,4,8,11,10,4,0,3.599495,3.971945,2.652368,0.91542,2.600925,2.212689,0.308887,0.711415,1
user_31135,2021-09-08 15:21:00,31,19,12,1,4,2,6,5,16,8,8,2,0,2.940562,2.714511,4.859946,4.532851,3.909851,2.936821,0.937607,0.70744,1
user_31136,2021-08-14 05:15:00,7,19,15,0,3,4,5,2,4,15,9,5,1,3.523253,1.892936,3.882293,0.540049,1.064301,3.954346,0.85297,0.80645,0
user_31137,2021-09-02 16:34:00,42,4,17,3,1,3,0,7,4,19,0,3,0,1.13782,0.961931,4.694047,3.269785,0.786605,0.456191,0.397425,0.929484,0
user_31138,2021-10-16 17:39:00,48,9,10,2,6,2,20,2,1,11,1,5,1,1.172655,1.0174,4.586105,0.805304,0.156757,1.335574,0.64459,0.217484,1
user_31139,2021-10-17 21:19:00,28,12,13,4,0,4,17,16,3,3,18,6,1,2.410557,2.375432,0.264625,4.267482,1.177087,2.513938,0.412425,0.500108,1
user_31140,2021-09-23 03:04:00,9,5,19,1,10,0,3,0,14,8,2,3,0,3.04242,2.018431,2.451086,1.843965,2.505632,2.661079,0.740811,0.778102,0
user_31141,2021-09-12 19:06:00,9,2,20,3,4,2,15,17,18,7,3,6,1,2.879314,1.393948,3.716967,0.437013,1.104089,2.737487,0.987775,0.880782,1
user_31142,2021-09-06 20:05:00,50,1,7,1,2,3,15,14,2,20,1,0,0,4.198307,2.652374,2.354417,4.940355,2.331407,0.410735,0.873857,0.201707,0
user_31143,2021-08-09 12:21:00,44,1,6,5,7,0,20,2,18,19,1,0,0,0.795545,2.022152,1.903764,3.164061,0.127351,3.786749,0.771229,0.467668,1
user_31144,2021-10-06 03:53:00,35,1,26,4,6,1,1,17,19,15,13,2,0,3.689628,4.04578,3.284006,2.911035,2.920512,2.867591,0.713782,0.236627,1
user_31145,2021-10-09 21:43:00,38,19,28,2,8,0,5,6,19,2,1,5,1,1.13886,3.390725,0.510163,1.405418,1.832169,3.30815,0.619497,0.488166,0
user_31146,2021-08-10 03:29:00,37,17,6,2,1,3,6,18,15,13,3,1,0,2.827865,3.370081,1.991517,4.301127,0.444606,1.285071,0.440942,0.339693,0
user_31147,2021-09-10 11:53:00,27,14,21,0,1,5,7,7,1,17,12,4,0,1.766182,2.187824,0.431167,0.541335,3.878381,4.505496,0.742209,0.791685,0
user_31148,2021-08-01 11:29:00,12,9,15,2,2,2,1,9,20,7,6,6,1,2.336631,2.004814,1.516889,2.443564,2.706159,0.429798,0.532383,0.81345,0
user_31149,2021-09-30 01:54:00,4,4,8,5,0,0,19,3,5,18,16,3,0,2.079933,3.108335,4.245544,3.451326,1.307229,2.422438,0.736331,0.827427,1
user_31150,2021-09-12 09:27:00,28,3,26,4,8,5,0,2,3,11,10,6,1,0.580333,3.807412,2.671088,4.856135,2.266532,4.874865,0.639645,0.653493,0
user_31151,2021-09-26 20:57:00,32,0,17,2,8,0,9,9,12,11,5,6,1,3.376346,2.053631,3.777262,2.433435,1.145711,4.06605,0.820042,0.690654,1
user_31152,2021-08-16 03:36:00,31,3,28,3,1,0,17,7,10,9,3,0,0,1.968187,1.167909,2.451596,2.354036,1.880593,0.297867,0.912018,0.681133,1
user_31153,2021-08-16 03:55:00,15,17,19,0,2,5,14,9,20,2,6,0,0,2.821241,3.407715,1.444165,1.707275,4.528367,0.909896,0.217504,0.481847,0
user_31154,2021-09-09 04:44:00,15,10,17,1,0,0,19,18,14,0,19,3,0,3.488486,4.15933,0.208404,1.833129,4.177881,2.640209,0.984092,0.734502,0
user_31155,2021-10-03 07:14:00,9,15,12,2,9,2,10,1,8,1,11,6,1,2.944732,1.908167,4.938728,0.374201,3.765277,0.893615,0.384713,0.746547,0
user_31156,2021-09-27 13:24:00,37,17,28,0,0,4,1,3,1,12,9,0,0,0.889175,1.132109,1.580049,0.551614,3.436824,2.668004,0.451271,0.797898,1
